EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-05-2019 
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

 01- 05 STAID  : Station identifier
 07- 12 SOUID  : Source identifier
 14- 53 SOUNAME: Source name
 55- 56 CN     : Country code (ISO3116 country codes)
 58- 66 LAT    : Latitude in degrees:minutes:seconds (+: North, -: South)
 68- 77 LON    : Longitude in degrees:minutes:seconds (+: East, -: West)
 79- 82 HGTH   : Station elevation in meters
 84- 87 ELEI   : Element identifier (see website at Daily Data > Data dictionary > Elements)
 89- 96 START  : Begin date YYYYMMDD
 98-105 STOP   : End date YYYYMMDD
107-111 PARID  : Participant identifier
113-163 PARNAME: Participant name

STAID, SOUID,SOUNAME                                 ,CN,      LAT,       LON,HGHT,ELEI,   START,    STOP,PARID,PARNAME
 5192,158542,KRISTIANSTAD_V                          ,SE,+56:01:12,+014:06:36,  10, DD4,20101201,20160803,   56,Marcus Flarup                                     
 5193,158530,KRISTIANSTAD                            ,SE,+56:19:48,+014:09:00,  10, DD4,19610101,19820731,   56,Marcus Flarup                                     
 5194,158534,HANO_A                                  ,SE,+56:00:36,+014:51:00,  55, DD4,19470101,20190430,   56,Marcus Flarup                                     
 5194,902628,HANO                                    ,SE,+56:01:00,+014:51:00,  60, DD4,19960928,20190430,    -,Synoptical message from GTS
 5195,158518,KRISTIANSTAD_EVEROD                     ,SE,+55:55:12,+014:04:48,  17, DD4,19620101,19951031,   56,Marcus Flarup                                     
 5195,158526,RINKABY                                 ,SE,+55:58:48,+014:16:12,   7, DD4,19521102,19620630,   56,Marcus Flarup                                     
 5195,158542,KRISTIANSTAD_V                          ,SE,+56:01:12,+014:06:36,  10, DD4,20101201,20160803,   56,Marcus Flarup                                     
 5196,158547,HELSINGBORG_A                           ,SE,+56:01:48,+012:46:12,  43, DD4,19950801,20190430,   56,Marcus Flarup                                     
 5196,158556,HELSINGBORG                             ,SE,+56:02:24,+012:41:24,  43, DD4,19610101,19950731,   56,Marcus Flarup                                     
 5196,902611,HELSINGBORG                             ,SE,+56:01:59,+012:46:00,  44, DD4,19931123,20190430,    -,Synoptical message from GTS
 5197,158522,UTKLIPPAN                               ,SE,+55:57:00,+015:42:00,   3, DD4,19470101,20190407,   56,Marcus Flarup                                     
 5197,158551,UNGSKAR                                 ,SE,+56:02:24,+015:48:36,   3, DD4,19721001,19960114,   56,Marcus Flarup                                     
 5197,902632,UTKLIPPAN                               ,SE,+55:57:00,+015:42:00,   3, DD4,20001024,20190407,    -,Synoptical message from GTS
 5198,158547,HELSINGBORG_A                           ,SE,+56:01:48,+012:46:12,  43, DD4,19950801,20190430,   56,Marcus Flarup                                     
 5198,158556,HELSINGBORG                             ,SE,+56:02:24,+012:41:24,  43, DD4,19610101,19950731,   56,Marcus Flarup                                     
 5198,902611,HELSINGBORG                             ,SE,+56:01:59,+012:46:00,  44, DD4,19931123,20190430,    -,Synoptical message from GTS
 5200,158569,OLANDS SODRA GRUND 1                    ,SE,+56:04:12,+016:40:48,   1, DD4,19610101,19930930,   56,Marcus Flarup                                     
 5201,158573,LJUNGBYHED                              ,SE,+56:04:48,+013:13:48,  43, DD4,19470101,20010706,   56,Marcus Flarup                                     
 5203,158585,KARLSKRONA-SODERSTJ.                    ,SE,+56:09:00,+015:35:24,   2, DD4,20100301,20190430,   56,Marcus Flarup                                     
 5204,158589,OLANDS SODRA UDDE                       ,SE,+56:12:00,+016:23:59,   2, DD4,19470703,19951031,   56,Marcus Flarup                                     
 5204,158594,OLANDS SODRA UDDE A                     ,SE,+56:12:00,+016:23:59,   2, DD4,19950801,20190430,   56,Marcus Flarup                                     
 5204,902644,OLANDS SODRA UDDE                       ,SE,+56:12:00,+016:23:58,   3, DD4,19960928,20190430,    -,Synoptical message from GTS
 5205,158589,OLANDS SODRA UDDE                       ,SE,+56:12:00,+016:23:59,   2, DD4,19470703,19951031,   56,Marcus Flarup                                     
 5205,158594,OLANDS SODRA UDDE A                     ,SE,+56:12:00,+016:23:59,   2, DD4,19950801,20190430,   56,Marcus Flarup                                     
 5205,902644,OLANDS SODRA UDDE                       ,SE,+56:12:00,+016:23:58,   3, DD4,19960928,20190430,    -,Synoptical message from GTS
 5209,158618,HASTVEDA_MO                             ,SE,+56:16:48,+013:56:24, 103, DD4,20100301,20190430,   56,Marcus Flarup                                     
 5209,158626,OSBY                                    ,SE,+56:22:48,+013:58:48,  90, DD4,19530216,19991202,   56,Marcus Flarup                                     
 5210,158622,KULLEN                                  ,SE,+56:18:00,+012:27:00,  72, DD4,19470101,19960331,   56,Marcus Flarup                                     
 5211,158618,HASTVEDA_MO                             ,SE,+56:16:48,+013:56:24, 103, DD4,20100301,20190430,   56,Marcus Flarup                                     
 5211,158626,OSBY                                    ,SE,+56:22:48,+013:58:48,  90, DD4,19530216,19991202,   56,Marcus Flarup                                     
 5212,158631,SKANES_FAGERHULT                        ,SE,+56:22:12,+013:28:12, 110, DD4,19650101,19720531,   56,Marcus Flarup                                     
 5213,158639,HUNNESTORP_V                            ,SE,+56:23:24,+012:56:24, 140, DD4,19961112,20160803,   56,Marcus Flarup                                     
 5213,902602,HUNNESTORP                              ,SE,+56:22:59,+012:55:59, 140, DD4,20001024,20160420,    -,Synoptical message from GTS
 5214,158645,HALLANDS_VADERO_A                       ,SE,+56:27:00,+012:33:00,  10, DD4,19950801,20190430,   56,Marcus Flarup                                     
 5214,158650,HALLANDS_VADERO                         ,SE,+56:27:00,+012:33:00,  10, DD4,19610101,19650531,   56,Marcus Flarup                                     
 5215,158645,HALLANDS_VADERO_A                       ,SE,+56:27:00,+012:33:00,  10, DD4,19950801,20190430,   56,Marcus Flarup                                     
 5215,158650,HALLANDS_VADERO                         ,SE,+56:27:00,+012:33:00,  10, DD4,19610101,19650531,   56,Marcus Flarup                                     
 5216,158655,RYD                                     ,SE,+56:27:00,+014:43:12, 140, DD4,19650101,19670731,   56,Marcus Flarup                                     
 5217,158659,MARKARYD                                ,SE,+56:27:36,+013:39:36, 110, DD4,19720701,19870831,   56,Marcus Flarup                                     
 5219,158669,VISSEFJARDA                             ,SE,+56:30:36,+015:37:12, 114, DD4,19750801,19910328,   56,Marcus Flarup                                     
 5227,158718,EMMABODA                                ,SE,+56:37:48,+015:33:00, 150, DD4,19490101,19670731,   56,Marcus Flarup                                     
 5228,158726,OLANDSBRON V                            ,SE,+56:39:36,+016:26:24,   5, DD4,19960328,20160803,   56,Marcus Flarup                                     
 5228,158730,KALMAR                                  ,SE,+56:40:12,+016:21:00,   7, DD4,19610101,19630531,   56,Marcus Flarup                                     
 5228,158745,KALMAR_FLYGFLOTTILJ                     ,SE,+56:43:48,+016:17:24,   6, DD4,19470101,19960125,   56,Marcus Flarup                                     
 5228,158752,KALMAR_FLYGPLATS                        ,SE,+56:40:48,+016:17:24,   6, DD4,19960126,20190430,   56,Marcus Flarup                                     
 5229,158726,OLANDSBRON V                            ,SE,+56:39:36,+016:26:24,   5, DD4,19960328,20160803,   56,Marcus Flarup                                     
 5229,158730,KALMAR                                  ,SE,+56:40:12,+016:21:00,   7, DD4,19610101,19630531,   56,Marcus Flarup                                     
 5229,158745,KALMAR_FLYGFLOTTILJ                     ,SE,+56:43:48,+016:17:24,   6, DD4,19470101,19960125,   56,Marcus Flarup                                     
 5229,158752,KALMAR_FLYGPLATS                        ,SE,+56:40:48,+016:17:24,   6, DD4,19960126,20190430,   56,Marcus Flarup                                     
 5230,158735,HALMSTAD                                ,SE,+56:40:12,+012:55:12,  24, DD4,19780801,20020430,   56,Marcus Flarup                                     
 5230,158756,HALMSTAD FLYGFLOTTILJ                   ,SE,+56:40:48,+012:49:48,  25, DD4,19470101,19780630,   56,Marcus Flarup                                     
 5232,158726,OLANDSBRON V                            ,SE,+56:39:36,+016:26:24,   5, DD4,19960328,20160803,   56,Marcus Flarup                                     
 5232,158745,KALMAR_FLYGFLOTTILJ                     ,SE,+56:43:48,+016:17:24,   6, DD4,19470101,19960125,   56,Marcus Flarup                                     
 5232,158752,KALMAR_FLYGPLATS                        ,SE,+56:40:48,+016:17:24,   6, DD4,19960126,20190430,   56,Marcus Flarup                                     
 5233,158726,OLANDSBRON V                            ,SE,+56:39:36,+016:26:24,   5, DD4,19960328,20160803,   56,Marcus Flarup                                     
 5233,158730,KALMAR                                  ,SE,+56:40:12,+016:21:00,   7, DD4,19610101,19630531,   56,Marcus Flarup                                     
 5233,158745,KALMAR_FLYGFLOTTILJ                     ,SE,+56:43:48,+016:17:24,   6, DD4,19470101,19960125,   56,Marcus Flarup                                     
 5233,158752,KALMAR_FLYGPLATS                        ,SE,+56:40:48,+016:17:24,   6, DD4,19960126,20190430,   56,Marcus Flarup                                     
 5234,158735,HALMSTAD                                ,SE,+56:40:12,+012:55:12,  24, DD4,19780801,20020430,   56,Marcus Flarup                                     
 5234,158756,HALMSTAD FLYGFLOTTILJ                   ,SE,+56:40:48,+012:49:48,  25, DD4,19470101,19780630,   56,Marcus Flarup                                     
 5235,158760,URASA                                   ,SE,+56:40:48,+014:57:00, 167, DD4,19620407,19741231,   56,Marcus Flarup                                     
 5240,158789,LJUNGBY                                 ,SE,+56:49:48,+013:57:00, 155, DD4,19620201,19921231,   56,Marcus Flarup                                     
 5240,158813,LJUNGBY_A                               ,SE,+56:51:00,+013:52:48, 148, DD4,19950801,20190430,   56,Marcus Flarup                                     
 5240,902622,LJUNGBY                                 ,SE,+56:51:00,+013:52:59, 148, DD4,19800101,20190430,    -,Synoptical message from GTS
 5242,158801,KOSTA_MO                                ,SE,+56:50:24,+015:28:12, 230, DD4,19960502,20190430,   56,Marcus Flarup                                     
 5242,902661,KOSTA                                   ,SE,+56:49:59,+015:28:00, 232, DD4,20001024,20190430,    -,Synoptical message from GTS
 5243,158807,VAXJO_A                                 ,SE,+56:51:00,+014:49:48, 199, DD4,19950801,20190430,   56,Marcus Flarup                                     
 5243,158842,VAXJO-KRONOBERG                         ,SE,+56:55:48,+014:43:48, 182, DD4,19850501,19950731,   56,Marcus Flarup                                     
 5243,902648,VAXJO                                   ,SE,+56:51:00,+014:49:59, 200, DD4,19980310,20190430,    -,Synoptical message from GTS
 5244,158789,LJUNGBY                                 ,SE,+56:49:48,+013:57:00, 155, DD4,19620201,19921231,   56,Marcus Flarup                                     
 5244,158813,LJUNGBY_A                               ,SE,+56:51:00,+013:52:48, 148, DD4,19950801,20190430,   56,Marcus Flarup                                     
 5244,902622,LJUNGBY                                 ,SE,+56:51:00,+013:52:59, 148, DD4,19800101,20190430,    -,Synoptical message from GTS
 5245,158217,TORUP                                   ,SE,+56:57:47,+013:04:15,  85, DD4,19721201,20080728,   56,Marcus Flarup                                     
 5245,158818,FROSLIDA                                ,SE,+56:52:12,+013:04:12,  70, DD4,19650101,19720430,   56,Marcus Flarup                                     
 5246,158826,EFTRA-BROEN_V                           ,SE,+56:53:24,+012:40:12,  47, DD4,19960217,20151231,   56,Marcus Flarup                                     
 5246,902603,BROEN                                   ,SE,+56:52:00,+012:40:00,  47, DD4,20001024,20160420,    -,Synoptical message from GTS
 5248,158837,HOBURG_A                                ,SE,+56:55:12,+018:09:59,  39, DD4,20090604,20190430,   56,Marcus Flarup                                     
 5248,902679,HOBURG A                                ,SE,+56:55:00,+018:08:58,  36, DD4,20100420,20190430,    -,Synoptical message from GTS
 5248,902680,HOBURG                                  ,SE,+56:55:00,+018:08:58,  39, DD4,19800113,20120831,    -,Synoptical message from GTS
 5249,158002,VAEXJOE                                 ,SE,+56:52:00,+014:48:00, 166, DD4,19470101,19951114,   56,Marcus Flarup                                     
 5249,158807,VAXJO_A                                 ,SE,+56:51:00,+014:49:48, 199, DD4,19950801,20190430,   56,Marcus Flarup                                     
 5249,158842,VAXJO-KRONOBERG                         ,SE,+56:55:48,+014:43:48, 182, DD4,19850501,19950731,   56,Marcus Flarup                                     
 5249,902648,VAXJO                                   ,SE,+56:51:00,+014:49:59, 200, DD4,19980310,20190430,    -,Synoptical message from GTS
 5250,158846,GLOMMEN                                 ,SE,+56:55:48,+012:21:36,   6, DD4,19700801,19950531,   56,Marcus Flarup                                     
 5253,158864,NASUDDEN                                ,SE,+57:04:12,+018:13:12,   5, DD4,19810211,19990211,   56,Marcus Flarup                                     
 5254,158868,VARBERG                                 ,SE,+57:06:36,+012:16:12,  20, DD4,19470101,19840229,   56,Marcus Flarup                                     
 5254,158873,GRIMETON                                ,SE,+57:06:36,+012:23:24,  25, DD4,19650101,19701231,   56,Marcus Flarup                                     
 5255,158868,VARBERG                                 ,SE,+57:06:36,+012:16:12,  20, DD4,19470101,19840229,   56,Marcus Flarup                                     
 5255,158873,GRIMETON                                ,SE,+57:06:36,+012:23:24,  25, DD4,19650101,19701231,   56,Marcus Flarup                                     
 5256,158878,ULLARED_A                               ,SE,+57:06:36,+012:46:48, 122, DD4,19950801,20190430,   56,Marcus Flarup                                     
 5260,158903,LAESO_OST_A                             ,SE,+57:10:48,+011:31:48,   4, DD4,20040901,20080904,   56,Marcus Flarup                                     
 5267,158947,RINGHALS                                ,SE,+57:15:36,+012:06:36,  10, DD4,19801016,19970402,   56,Marcus Flarup                                     
 5269,158157,OLANDS NORRA UDDE                       ,SE,+57:22:12,+017:06:00,   4, DD4,19470101,19950731,   56,Marcus Flarup                                     
 5269,158958,MOSSEN                                  ,SE,+57:16:48,+017:00:00,  10, DD4,19650101,19800530,   56,Marcus Flarup                                     
 5269,158982,OLANDS NORRA UDDE A                     ,SE,+57:22:12,+017:06:00,   2, DD4,19950801,20190430,   56,Marcus Flarup                                     
 5269,902575,OLANDS NORRA UDDE                       ,SE,+57:22:00,+017:06:00,   4, DD4,19960928,20190430,    -,Synoptical message from GTS
 5271,158968,HAGSHULTS_FLYGPLATS                     ,SE,+57:17:24,+014:08:24, 169, DD4,19470101,20190430,   56,Marcus Flarup                                     
 5271,902556,HAGSHULT                                ,SE,+57:18:00,+014:07:59, 169, DD4,19800101,20190430,    -,Synoptical message from GTS
 5272,158973,STORA_KARLSO                            ,SE,+57:17:24,+017:57:36,  40, DD4,19610101,19890914,   56,Marcus Flarup                                     
 5273,158223,NIDINGEN A                              ,SE,+57:18:14,+011:54:23,   2, DD4,19951221,20190430,   56,Marcus Flarup                                     
 5273,158977,NIDINGEN                                ,SE,+57:18:00,+011:54:00,   5, DD4,19690901,19950630,   56,Marcus Flarup                                     
 5274,158157,OLANDS NORRA UDDE                       ,SE,+57:22:12,+017:06:00,   4, DD4,19470101,19950731,   56,Marcus Flarup                                     
 5274,158958,MOSSEN                                  ,SE,+57:16:48,+017:00:00,  10, DD4,19650101,19800530,   56,Marcus Flarup                                     
 5274,158982,OLANDS NORRA UDDE A                     ,SE,+57:22:12,+017:06:00,   2, DD4,19950801,20190430,   56,Marcus Flarup                                     
 5274,902575,OLANDS NORRA UDDE                       ,SE,+57:22:00,+017:06:00,   4, DD4,19960928,20190430,    -,Synoptical message from GTS
 5275,158986,HESTRA                                  ,SE,+57:23:24,+013:31:48, 220, DD4,19731101,19960125,   56,Marcus Flarup                                     
 5276,158991,ALLGUNNEN                               ,SE,+57:04:12,+015:58:12, 115, DD4,19500101,19800101,   56,Marcus Flarup                                     
 5277,158996,BUTTLE                                  ,SE,+57:24:00,+018:31:48,  45, DD4,19650101,19830915,   56,Marcus Flarup                                     
 5277,159056,ROMA_V                                  ,SE,+57:29:24,+018:27:36,  35, DD4,19960214,20160803,   56,Marcus Flarup                                     
 5277,902595,ROMA                                    ,SE,+57:28:59,+018:28:00,  35, DD4,20001024,20160420,    -,Synoptical message from GTS
 5279,159007,AMBJORNARP                              ,SE,+57:25:12,+013:16:48, 220, DD4,19490101,19721130,   56,Marcus Flarup                                     
 5281,159019,HERRVIK                                 ,SE,+57:25:12,+018:55:12,  13, DD4,19680704,19951228,   56,Marcus Flarup                                     
 5281,159025,OSTERGARNSHOLM_A                        ,SE,+57:26:24,+018:59:24,   5, DD4,19950801,20190430,   56,Marcus Flarup                                     
 5281,159029,OSTERGARN                               ,SE,+57:27:00,+018:58:48,   5, DD4,19550101,19680630,   56,Marcus Flarup                                     
 5281,902598,OSTERGARNSHOLM                          ,SE,+57:25:59,+018:58:59,   5, DD4,20001024,20190430,    -,Synoptical message from GTS
 5282,159019,HERRVIK                                 ,SE,+57:25:12,+018:55:12,  13, DD4,19680704,19951228,   56,Marcus Flarup                                     
 5282,159025,OSTERGARNSHOLM_A                        ,SE,+57:26:24,+018:59:24,   5, DD4,19950801,20190430,   56,Marcus Flarup                                     
 5282,159029,OSTERGARN                               ,SE,+57:27:00,+018:58:48,   5, DD4,19550101,19680630,   56,Marcus Flarup                                     
 5282,902598,OSTERGARNSHOLM                          ,SE,+57:25:59,+018:58:59,   5, DD4,20001024,20190430,    -,Synoptical message from GTS
 5283,159019,HERRVIK                                 ,SE,+57:25:12,+018:55:12,  13, DD4,19680704,19951228,   56,Marcus Flarup                                     
 5283,159025,OSTERGARNSHOLM_A                        ,SE,+57:26:24,+018:59:24,   5, DD4,19950801,20190430,   56,Marcus Flarup                                     
 5283,159029,OSTERGARN                               ,SE,+57:27:00,+018:58:48,   5, DD4,19550101,19680630,   56,Marcus Flarup                                     
 5283,902598,OSTERGARNSHOLM                          ,SE,+57:25:59,+018:58:59,   5, DD4,20001024,20190430,    -,Synoptical message from GTS
 5285,159042,ORBY                                    ,SE,+57:28:48,+012:42:00,  90, DD4,19650101,19770930,   56,Marcus Flarup                                     
 5287,158996,BUTTLE                                  ,SE,+57:24:00,+018:31:48,  45, DD4,19650101,19830915,   56,Marcus Flarup                                     
 5287,159056,ROMA_V                                  ,SE,+57:29:24,+018:27:36,  35, DD4,19960214,20160803,   56,Marcus Flarup                                     
 5287,902595,ROMA                                    ,SE,+57:28:59,+018:28:00,  35, DD4,20001024,20160420,    -,Synoptical message from GTS
 5288,159062,TOMTABACKEN_A                           ,SE,+57:30:00,+014:28:12, 356, DD4,19951026,20190430,   56,Marcus Flarup                                     
 5293,159095,TRUBADUREN                              ,SE,+57:36:00,+011:38:24,   1, DD4,19790101,20070610,   56,Marcus Flarup                                     
 5293,159105,VINGA                                   ,SE,+57:37:48,+011:36:36,  12, DD4,19490101,20190430,   56,Marcus Flarup                                     
 5293,902516,VINGA                                   ,SE,+57:37:59,+011:36:00,  19, DD4,19850622,20190430,    -,Synoptical message from GTS
 5295,159095,TRUBADUREN                              ,SE,+57:36:00,+011:38:24,   1, DD4,19790101,20070610,   56,Marcus Flarup                                     
 5295,159105,VINGA                                   ,SE,+57:37:48,+011:36:36,  12, DD4,19490101,20190430,   56,Marcus Flarup                                     
 5295,902516,VINGA                                   ,SE,+57:37:59,+011:36:00,  19, DD4,19850622,20190430,    -,Synoptical message from GTS
 5295,902517,TRUBADUREN                              ,SE,+57:36:00,+011:37:59,  26, DD4,19910717,20070610,    -,Synoptical message from GTS
 5297,159115,NASSJO                                  ,SE,+57:38:24,+014:41:24, 305, DD4,19630101,19960126,   56,Marcus Flarup                                     
 5300,158097,VISBY                                   ,SE,+57:40:00,+018:19:59,  42, DD4,19470101,19860430,   56,Marcus Flarup                                     
 5300,159131,VISBY_FLYGPLATS                         ,SE,+57:39:36,+018:20:24,  42, DD4,19490101,20190430,   56,Marcus Flarup                                     
 5300,902590,VISBY                                   ,SE,+57:40:00,+018:21:00,  47, DD4,19800101,20190430,    -,Synoptical message from GTS
 5301,159135,LANDVETTER_FLYGPLATS                    ,SE,+57:40:12,+012:18:00, 150, DD4,19771101,20190430,   56,Marcus Flarup                                     
 5301,902526,GOTEBORG-LANDVETTER                     ,SE,+57:40:00,+012:16:59, 155, DD4,19800101,20190430,    -,Synoptical message from GTS
 5304,159154,GLADHAMMAR_A                            ,SE,+57:42:36,+016:27:36,  35, DD4,19950801,20190430,   56,Marcus Flarup                                     
 5304,159168,VASTERVIK                               ,SE,+57:47:24,+016:35:24,  35, DD4,19470101,19950731,   56,Marcus Flarup                                     
 5305,158124,SAVE                                    ,SE,+57:46:48,+011:52:48,  20, DD4,19510101,20061205,   56,Marcus Flarup                                     
 5305,159158,TORSLANDA                               ,SE,+57:43:12,+011:46:48,   3, DD4,19470101,19770930,   56,Marcus Flarup                                     
 5305,902512,GOTEBORG/SAVE                           ,SE,+57:46:59,+011:52:59,  20, DD4,19800101,20061205,    -,Synoptical message from GTS
 5307,159154,GLADHAMMAR_A                            ,SE,+57:42:36,+016:27:36,  35, DD4,19950801,20190430,   56,Marcus Flarup                                     
 5307,159168,VASTERVIK                               ,SE,+57:47:24,+016:35:24,  35, DD4,19470101,19950731,   56,Marcus Flarup                                     
 5308,159172,DALSJOFORS                              ,SE,+57:43:12,+013:07:12, 257, DD4,19590501,19790201,   56,Marcus Flarup                                     
 5310,159182,JONKOPINGS_FLYGPLATS                    ,SE,+57:45:00,+014:04:12, 226, DD4,19510101,20190430,   56,Marcus Flarup                                     
 5310,902550,JONKOPING/AXAMO                         ,SE,+57:45:00,+014:04:59, 224, DD4,19800101,20190430,    -,Synoptical message from GTS
 5311,159186,ULRICEHAMN                              ,SE,+57:46:12,+013:28:12, 175, DD4,19610101,19950430,   56,Marcus Flarup                                     
 5312,159191,RANGEDALA_A                             ,SE,+57:46:48,+013:10:12, 297, DD4,19950801,20190430,   56,Marcus Flarup                                     
 5312,902536,RANGEDALA                               ,SE,+57:46:59,+013:10:00, 299, DD4,19960928,20190430,    -,Synoptical message from GTS
 5321,159245,HORN_A                                  ,SE,+57:53:24,+015:52:12,  90, DD4,19951215,20190430,   56,Marcus Flarup                                     
 5321,902557,HORN                                    ,SE,+57:52:59,+015:52:00,  91, DD4,20001024,20190430,    -,Synoptical message from GTS
 5323,159255,FARO                                    ,SE,+57:54:00,+019:09:36,  13, DD4,19470101,19951231,   56,Marcus Flarup                                     
 5323,159267,FAROSUND_AR_A                           ,SE,+57:55:12,+018:57:36,  13, DD4,19950801,20190430,   56,Marcus Flarup                                     
 5324,159260,MULLSJO                                 ,SE,+57:55:12,+013:52:48, 270, DD4,19710201,19710630,   56,Marcus Flarup                                     
 5325,159255,FARO                                    ,SE,+57:54:00,+019:09:36,  13, DD4,19470101,19951231,   56,Marcus Flarup                                     
 5325,159267,FAROSUND_AR_A                           ,SE,+57:55:12,+018:57:36,  13, DD4,19950801,20190430,   56,Marcus Flarup                                     
 5325,164471,FAROSUND                                ,SE,+57:52:12,+019:03:00,  20, DD4,19470101,19471231,   56,Marcus Flarup                                     
 5325,902587,FAROSUND-AR                             ,SE,+57:55:00,+018:57:00,  13, DD4,20001024,20190430,    -,Synoptical message from GTS
 5326,159272,MOLLA                                   ,SE,+57:56:24,+013:04:12, 190, DD4,19790701,19951231,   56,Marcus Flarup                                     
 5327,159277,TINGHALLA                               ,SE,+57:58:12,+013:51:00, 240, DD4,19650101,19700831,   56,Marcus Flarup                                     
 5328,159282,ALVHEM                                  ,SE,+58:00:36,+012:09:00,   5, DD4,19650101,19781231,   56,Marcus Flarup                                     
 5329,159286,VARGARDA-HAGRUNGA                       ,SE,+58:01:12,+012:49:48, 148, DD4,19620602,19770630,   56,Marcus Flarup                                     
 5330,159291,TYLLINGE                                ,SE,+58:01:12,+016:04:47, 110, DD4,19650101,19680630,   56,Marcus Flarup                                     
 5332,159305,TRANAS_AUT                              ,SE,+58:01:48,+015:01:12, 185, DD4,19901101,19910627,   56,Marcus Flarup                                     
 5333,159309,MALEXANDER                              ,SE,+58:04:12,+015:14:24, 195, DD4,19490101,19950930,   56,Marcus Flarup                                     
 5333,159337,MALEXANDER_A                            ,SE,+58:04:12,+015:14:24, 195, DD4,19951001,20190430,   56,Marcus Flarup                                     
 5333,902552,MALEXANDER                              ,SE,+58:04:00,+015:13:59, 197, DD4,20001024,20190430,    -,Synoptical message from GTS
 5334,159313,GRANNA                                  ,SE,+58:01:48,+014:28:12, 130, DD4,19650101,19650531,   56,Marcus Flarup                                     
 5338,159309,MALEXANDER                              ,SE,+58:04:12,+015:14:24, 195, DD4,19490101,19950930,   56,Marcus Flarup                                     
 5338,159337,MALEXANDER_A                            ,SE,+58:04:12,+015:14:24, 195, DD4,19951001,20190430,   56,Marcus Flarup                                     
 5338,902552,MALEXANDER                              ,SE,+58:04:00,+015:13:59, 197, DD4,20001024,20190430,    -,Synoptical message from GTS
 5339,159345,KYMBO_V                                 ,SE,+58:04:48,+013:45:36, 220, DD4,19960208,20160803,   56,Marcus Flarup                                     
 5339,902553,KYMBO                                   ,SE,+58:04:59,+013:46:00, 220, DD4,20001024,20160420,    -,Synoptical message from GTS
 5341,159356,VISINGSO                                ,SE,+58:05:24,+014:24:00, 100, DD4,19650101,19860306,   56,Marcus Flarup                                     
 5341,159369,VISINGSO_A                              ,SE,+58:06:00,+014:24:36,  94, DD4,19951215,20190430,   56,Marcus Flarup                                     
 5341,902548,VISINGSO                                ,SE,+58:06:00,+014:25:00,  95, DD4,20001024,20190430,    -,Synoptical message from GTS
 5342,158203,MASESKAR                                ,SE,+58:06:00,+011:21:00,  14, DD4,19490102,19951031,   56,Marcus Flarup                                     
 5342,159362,MASESKAR_A                              ,SE,+58:05:24,+011:19:48,  16, DD4,19950801,20190430,   56,Marcus Flarup                                     
 5342,902505,MASESKAR                                ,SE,+58:06:00,+011:19:59,  16, DD4,19960928,20190430,    -,Synoptical message from GTS
 5343,159356,VISINGSO                                ,SE,+58:05:24,+014:24:00, 100, DD4,19650101,19860306,   56,Marcus Flarup                                     
 5343,159369,VISINGSO_A                              ,SE,+58:06:00,+014:24:36,  94, DD4,19951215,20190430,   56,Marcus Flarup                                     
 5343,902548,VISINGSO                                ,SE,+58:06:00,+014:25:00,  95, DD4,20001024,20190430,    -,Synoptical message from GTS
 5344,159373,FALERUM                                 ,SE,+58:08:24,+016:12:36,  80, DD4,19680701,19790514,   56,Marcus Flarup                                     
 5346,159384,GENDALEN                                ,SE,+58:09:36,+012:39:00,  90, DD4,19660401,19730630,   56,Marcus Flarup                                     
 5347,159392,ASBRACKA-TORPABRON_V                    ,SE,+58:10:48,+012:09:00,  20, DD4,19970410,20160803,   56,Marcus Flarup                                     
 5347,902515,TORPABRON                               ,SE,+58:10:59,+012:09:00,  20, DD4,20001024,20160420,    -,Synoptical message from GTS
 5349,159404,VALDEMARSVIK                            ,SE,+58:12:36,+016:34:47,  10, DD4,19901101,19930329,   56,Marcus Flarup                                     
 5350,159409,LJUNGSKILE                              ,SE,+58:13:12,+011:55:48,  70, DD4,19800701,19960131,   56,Marcus Flarup                                     
 5351,159414,LANGJUM                                 ,SE,+58:13:12,+013:03:36,  95, DD4,19650101,20041231,   56,Marcus Flarup                                     
 5351,902542,HALLUM                                  ,SE,+58:19:00,+013:01:59,  71, DD4,20001024,20190430,    -,Synoptical message from GTS
 5352,159418,HOGSTENA                                ,SE,+58:13:48,+013:43:12, 211, DD4,19620901,19641130,   56,Marcus Flarup                                     
 5353,158237,HARSTENA A                              ,SE,+58:15:02,+017:00:38,  14, DD4,19951215,20190430,   56,Marcus Flarup                                     
 5353,159422,HARSTENA                                ,SE,+58:15:00,+017:00:36,   5, DD4,19470101,20011210,   56,Marcus Flarup                                     
 5355,159432,BORGUNDA                                ,SE,+58:17:24,+013:48:00, 181, DD4,19710301,19960123,   56,Marcus Flarup                                     
 5358,159449,TROLLHATTANS FLYGPLATS                  ,SE,+58:18:36,+012:19:48,  43, DD4,19610101,19790731,   56,Marcus Flarup                                     
