EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 13-05-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 DD   : Wind direction in degrees
30-34 Q_DD : quality code for DD (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station CORDOBA AEROPUERTO, SPAIN (STAID: 337)
Blended and updated with sources:20049 908410 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   DD, Q_DD
   337,908410,19841011,   70,    0
   337,908410,19841012,   90,    0
   337,908410,19841013,   50,    0
   337,908410,19841014,  320,    0
   337,908410,19841015,   50,    0
   337,908410,19841016,   40,    0
   337,908410,19841017,    0,    0
   337,908410,19841018,    0,    0
   337,908410,19841019,  270,    0
   337, 20049,19841020,-9999,    9
   337, 20049,19841021,-9999,    9
   337,908410,19841022,    0,    0
   337,908410,19841023,   40,    0
   337,908410,19841024,   40,    0
   337,908410,19841025,  230,    0
   337,908410,19841026,    0,    0
   337,908410,19841027,  270,    0
   337,908410,19841028,   50,    0
   337, 20049,19841029,-9999,    9
   337,908410,19841030,   10,    0
   337,908410,19841031,   40,    0
   337,908410,19841101,    0,    0
   337,908410,19841102,  230,    0
   337,908410,19841103,   60,    0
   337,908410,19841104,   50,    0
   337,908410,19841105,  270,    0
   337,908410,19841106,  220,    0
   337,908410,19841107,    0,    0
   337,908410,19841108,   40,    0
   337,908410,19841109,  250,    0
   337,908410,19841110,    0,    0
   337,908410,19841111,  230,    0
   337,908410,19841112,  240,    0
   337,908410,19841113,  230,    0
   337,908410,19841114,  250,    0
   337, 20049,19841115,-9999,    9
   337,908410,19841116,  230,    0
   337,908410,19841117,  230,    0
   337,908410,19841118,  270,    0
   337,908410,19841119,  250,    0
   337,908410,19841120,    0,    0
   337,908410,19841121,    0,    0
   337,908410,19841122,    0,    0
   337,908410,19841123,   40,    0
   337,908410,19841124,   90,    0
   337,908410,19841125,   40,    0
   337,908410,19841126,   50,    0
   337,908410,19841127,   40,    0
   337,908410,19841128,   40,    0
   337,908410,19841129,   50,    0
   337,908410,19841130,  180,    0
   337,908410,19841201,  230,    0
   337,908410,19841202,  230,    0
   337,908410,19841203,    0,    0
   337,908410,19841204,    0,    0
   337,908410,19841205,   40,    0
   337,908410,19841206,    0,    0
   337,908410,19841207,    0,    0
   337,908410,19841208,   40,    0
   337,908410,19841209,   60,    0
   337,908410,19841210,   40,    0
   337,908410,19841211,   70,    0
   337,908410,19841212,    0,    0
   337,908410,19841213,    0,    0
   337,908410,19841214,   90,    0
   337,908410,19841215,   40,    0
   337,908410,19841216,    0,    0
   337,908410,19841217,   50,    0
   337,908410,19841218,  230,    0
   337,908410,19841219,   60,    0
   337,908410,19841220,   40,    0
   337,908410,19841221,   40,    0
   337,908410,19841222,   50,    0
   337,908410,19841223,   40,    0
   337,908410,19841224,    0,    0
   337,908410,19841225,   40,    0
   337,908410,19841226,    0,    0
   337,908410,19841227,  230,    0
   337,908410,19841228,    0,    0
   337,908410,19841229,   60,    0
   337,908410,19841230,   40,    0
   337,908410,19841231,   40,    0
   337,908410,19850101,   50,    0
   337, 20049,19850102,-9999,    9
   337,908410,19850103,   50,    0
   337,908410,19850104,   40,    0
   337,908410,19850105,   40,    0
   337,908410,19850106,  230,    0
   337,908410,19850107,   40,    0
   337,908410,19850108,    0,    0
   337,908410,19850109,   40,    0
   337,908410,19850110,   60,    0
   337,908410,19850111,   50,    0
   337,908410,19850112,  270,    0
   337, 20049,19850113,-9999,    9
   337,908410,19850114,   40,    0
   337,908410,19850115,  180,    0
   337,908410,19850116,    0,    0
   337,908410,19850117,    0,    0
   337, 20049,19850118,-9999,    9
   337,908410,19850119,   40,    0
   337,908410,19850120,  230,    0
   337,908410,19850121,  220,    0
   337,908410,19850122,  180,    0
   337,908410,19850123,  220,    0
   337,908410,19850124,   40,    0
   337,908410,19850125,   40,    0
   337,908410,19850126,  230,    0
   337, 20049,19850127,-9999,    9
   337,908410,19850128,   40,    0
   337,908410,19850129,   50,    0
   337,908410,19850130,   50,    0
   337, 20049,19850131,-9999,    9
   337,908410,19850201,   40,    0
   337, 20049,19850202,-9999,    9
   337,908410,19850203,   90,    0
   337,908410,19850204,   40,    0
   337,908410,19850205,  360,    0
   337,908410,19850206,   40,    0
   337,908410,19850207,   80,    0
   337,908410,19850208,  340,    0
   337,908410,19850209,  230,    0
   337,908410,19850210,  230,    0
   337,908410,19850211,  230,    0
   337,908410,19850212,  240,    0
   337,908410,19850213,  360,    0
   337, 20049,19850214,-9999,    9
   337,908410,19850215,   40,    0
   337,908410,19850216,  270,    0
   337,908410,19850217,  210,    0
   337,908410,19850218,  200,    0
   337,908410,19850219,   40,    0
   337,908410,19850220,   40,    0
   337,908410,19850221,   40,    0
   337,908410,19850222,   70,    0
   337,908410,19850223,   90,    0
   337,908410,19850224,   90,    0
   337,908410,19850225,   40,    0
   337,908410,19850226,   40,    0
   337,908410,19850227,   50,    0
   337,908410,19850228,    0,    0
   337, 20049,19850301,-9999,    9
   337,908410,19850302,  200,    0
   337,908410,19850303,    0,    0
   337,908410,19850304,    0,    0
   337,908410,19850305,   90,    0
   337,908410,19850306,   90,    0
   337, 20049,19850307,-9999,    9
   337,908410,19850308,   90,    0
   337,908410,19850309,   60,    0
   337,908410,19850310,   40,    0
   337,908410,19850311,   90,    0
   337, 20049,19850312,-9999,    9
   337,908410,19850313,   40,    0
   337,908410,19850314,   60,    0
   337,908410,19850315,   90,    0
   337,908410,19850316,    0,    0
   337,908410,19850317,  230,    0
   337,908410,19850318,  180,    0
   337,908410,19850319,  230,    0
   337,908410,19850320,  230,    0
   337,908410,19850321,  230,    0
   337,908410,19850322,  230,    0
   337,908410,19850323,   90,    0
   337,908410,19850324,  220,    0
   337,908410,19850325,  190,    0
   337,908410,19850326,   90,    0
   337,908410,19850327,  230,    0
   337,908410,19850328,   40,    0
   337,908410,19850329,   30,    0
   337,908410,19850330,  360,    0
   337,908410,19850331,   10,    0
   337, 20049,19850401,-9999,    9
   337,908410,19850402,   40,    0
   337,908410,19850403,   40,    0
   337,908410,19850404,    0,    0
   337, 20049,19850405,-9999,    9
   337,908410,19850406,  230,    0
   337, 20049,19850407,-9999,    9
   337,908410,19850408,  230,    0
   337,908410,19850409,  230,    0
   337,908410,19850410,  230,    0
   337,908410,19850411,   50,    0
   337,908410,19850412,   40,    0
   337,908410,19850413,   40,    0
   337,908410,19850414,   40,    0
   337,908410,19850415,   60,    0
   337,908410,19850416,   50,    0
   337,908410,19850417,    0,    0
   337,908410,19850418,    0,    0
   337,908410,19850419,   40,    0
   337,908410,19850420,  230,    0
   337,908410,19850421,  230,    0
   337,908410,19850422,  220,    0
   337,908410,19850423,   10,    0
   337,908410,19850424,  180,    0
   337,908410,19850425,  230,    0
   337,908410,19850426,    0,    0
   337,908410,19850427,    0,    0
   337,908410,19850428,  250,    0
   337,908410,19850429,   40,    0
   337,908410,19850430,   40,    0
   337,908410,19850501,    0,    0
   337,908410,19850502,  230,    0
   337,908410,19850503,  230,    0
   337, 20049,19850504,-9999,    9
   337,908410,19850505,  230,    0
   337,908410,19850506,  230,    0
   337,908410,19850507,  230,    0
   337,908410,19850508,    0,    0
   337,908410,19850509,    0,    0
   337,908410,19850510,  180,    0
   337,908410,19850511,   50,    0
   337,908410,19850512,  230,    0
   337, 20049,19850513,-9999,    9
   337, 20049,19850514,-9999,    9
   337,908410,19850515,  230,    0
   337,908410,19850516,  230,    0
   337,908410,19850517,   90,    0
   337, 20049,19850518,-9999,    9
   337,908410,19850519,  270,    0
   337,908410,19850520,  230,    0
   337,908410,19850521,  230,    0
   337,908410,19850522,  230,    0
   337,908410,19850523,  260,    0
   337,908410,19850524,  230,    0
   337,908410,19850525,    0,    0
   337,908410,19850526,  230,    0
   337,908410,19850527,  230,    0
   337,908410,19850528,   40,    0
   337,908410,19850529,   40,    0
   337,908410,19850530,    0,    0
   337,908410,19850531,    0,    0
   337,908410,19850601,  220,    0
   337,908410,19850602,  250,    0
   337,908410,19850603,  230,    0
   337,908410,19850604,    0,    0
   337,908410,19850605,  220,    0
   337,908410,19850606,  230,    0
   337, 20049,19850607,-9999,    9
   337,908410,19850608,  180,    0
   337,908410,19850609,    0,    0
   337,908410,19850610,    0,    0
   337,908410,19850611,    0,    0
   337,908410,19850612,    0,    0
   337, 20049,19850613,-9999,    9
   337,908410,19850614,    0,    0
   337,908410,19850615,    0,    0
   337,908410,19850616,    0,    0
   337,908410,19850617,   50,    0
   337,908410,19850618,  140,    0
   337,908410,19850619,  230,    0
   337,908410,19850620,    0,    0
   337,908410,19850621,  250,    0
   337,908410,19850622,  230,    0
   337,908410,19850623,  230,    0
   337,908410,19850624,    0,    0
   337,908410,19850625,  310,    0
   337,908410,19850626,  270,    0
   337,908410,19850627,    0,    0
   337,908410,19850628,  230,    0
   337,908410,19850629,    0,    0
   337,908410,19850630,  230,    0
   337,908410,19850701,  270,    0
   337,908410,19850702,  250,    0
   337,908410,19850703,  200,    0
   337,908410,19850704,   40,    0
   337,908410,19850705,   40,    0
   337,908410,19850706,    0,    0
   337,908410,19850707,    0,    0
   337,908410,19850708,  230,    0
   337,908410,19850709,  270,    0
   337,908410,19850710,    0,    0
   337,908410,19850711,  230,    0
   337,908410,19850712,    0,    0
   337,908410,19850713,  230,    0
   337,908410,19850714,  310,    0
   337,908410,19850715,  230,    0
   337,908410,19850716,    0,    0
   337,908410,19850717,    0,    0
   337,908410,19850718,  230,    0
   337,908410,19850719,  230,    0
   337,908410,19850720,  240,    0
   337,908410,19850721,    0,    0
   337,908410,19850722,    0,    0
   337, 20049,19850723,-9999,    9
   337, 20049,19850724,-9999,    9
   337, 20049,19850725,-9999,    9
   337,908410,19850726,  270,    0
   337,908410,19850727,  270,    0
   337,908410,19850728,  250,    0
   337,908410,19850729,  270,    0
   337,908410,19850730,  230,    0
   337,908410,19850731,    0,    0
   337,908410,19850801,  230,    0
   337,908410,19850802,    0,    0
   337,908410,19850803,   60,    0
   337,908410,19850804,   40,    0
   337,908410,19850805,  230,    0
   337,908410,19850806,   80,    0
   337,908410,19850807,   40,    0
   337,908410,19850808,  230,    0
   337,908410,19850809,  230,    0
   337, 20049,19850810,-9999,    9
   337,908410,19850811,  270,    0
   337,908410,19850812,    0,    0
   337,908410,19850813,    0,    0
   337,908410,19850814,  360,    0
   337,908410,19850815,    0,    0
   337,908410,19850816,    0,    0
   337,908410,19850817,  220,    0
   337,908410,19850818,    0,    0
   337,908410,19850819,  310,    0
   337, 20049,19850820,-9999,    9
   337,908410,19850821,  230,    0
   337,908410,19850822,    0,    0
   337,908410,19850823,    0,    0
   337,908410,19850824,  230,    0
   337,908410,19850825,  270,    0
   337,908410,19850826,   40,    0
   337, 20049,19850827,-9999,    9
   337,908410,19850828,    0,    0
   337,908410,19850829,  250,    0
   337, 20049,19850830,-9999,    9
   337,908410,19850831,    0,    0
   337,908410,19850901,    0,    0
   337,908410,19850902,    0,    0
   337,908410,19850903,    0,    0
   337,908410,19850904,   40,    0
   337,908410,19850905,    0,    0
   337,908410,19850906,    0,    0
   337,908410,19850907,   40,    0
   337,908410,19850908,    0,    0
   337,908410,19850909,   40,    0
   337,908410,19850910,   50,    0
   337,908410,19850911,   40,    0
   337, 20049,19850912,-9999,    9
   337,908410,19850913,   40,    0
   337,908410,19850914,   40,    0
   337,908410,19850915,   60,    0
   337,908410,19850916,  270,    0
   337,908410,19850917,  200,    0
   337,908410,19850918,    0,    0
   337,908410,19850919,    0,    0
   337,908410,19850920,   50,    0
   337,908410,19850921,  230,    0
   337,908410,19850922,    0,    0
   337,908410,19850923,    0,    0
   337,908410,19850924,    0,    0
   337,908410,19850925,   70,    0
   337,908410,19850926,   40,    0
   337,908410,19850927,   40,    0
   337,908410,19850928,    0,    0
   337,908410,19850929,   40,    0
   337,908410,19850930,   40,    0
   337,908410,19851001,   40,    0
   337,908410,19851002,    0,    0
   337,908410,19851003,  230,    0
   337,908410,19851004,  210,    0
   337,908410,19851005,  180,    0
   337,908410,19851006,    0,    0
   337,908410,19851007,    0,    0
   337,908410,19851008,   40,    0
   337,908410,19851009,    0,    0
   337,908410,19851010,   20,    0
   337,908410,19851011,   40,    0
   337, 20049,19851012,-9999,    9
   337,908410,19851013,   90,    0
   337, 20049,19851014,-9999,    9
   337,908410,19851015,    0,    0
   337,908410,19851016,    0,    0
   337,908410,19851017,   40,    0
   337, 20049,19851018,-9999,    9
   337,908410,19851019,    0,    0
   337,908410,19851020,   90,    0
   337,908410,19851021,    0,    0
   337,908410,19851022,   40,    0
   337,908410,19851023,   40,    0
   337, 20049,19851024,-9999,    9
   337, 20049,19851025,-9999,    9
   337,908410,19851026,    0,    0
   337,908410,19851027,   90,    0
   337,908410,19851028,   70,    0
   337,908410,19851029,   90,    0
   337, 20049,19851030,-9999,    9
   337,908410,19851031,   50,    0
   337,908410,19851101,  360,    0
   337,908410,19851102,    0,    0
   337,908410,19851103,  230,    0
   337,908410,19851104,  230,    0
   337, 20049,19851105,-9999,    9
   337,908410,19851106,  230,    0
   337,908410,19851107,    0,    0
   337,908410,19851108,   40,    0
   337,908410,19851109,   40,    0
   337,908410,19851110,   70,    0
   337,908410,19851111,    0,    0
   337,908410,19851112,  230,    0
   337,908410,19851113,   40,    0
   337,908410,19851114,   60,    0
   337,908410,19851115,   40,    0
   337,908410,19851116,   90,    0
   337,908410,19851117,   40,    0
   337,908410,19851118,   40,    0
   337,908410,19851119,   50,    0
   337, 20049,19851120,-9999,    9
   337,908410,19851121,  230,    0
   337,908410,19851122,    0,    0
   337,908410,19851123,   40,    0
   337,908410,19851124,   60,    0
   337, 20049,19851125,-9999,    9
   337,908410,19851126,  230,    0
   337,908410,19851127,  230,    0
   337,908410,19851128,  310,    0
   337,908410,19851129,   40,    0
   337,908410,19851130,   60,    0
   337,908410,19851201,   70,    0
   337,908410,19851202,   40,    0
   337,908410,19851203,    0,    0
   337, 20049,19851204,-9999,    9
   337,908410,19851205,    0,    0
   337,908410,19851206,  310,    0
   337,908410,19851207,   70,    0
   337,908410,19851208,    0,    0
   337,908410,19851209,   70,    0
   337, 20049,19851210,-9999,    9
   337,908410,19851211,    0,    0
   337,908410,19851212,   60,    0
   337,908410,19851213,   40,    0
   337, 20049,19851214,-9999,    9
   337,908410,19851215,   40,    0
   337,908410,19851216,   40,    0
   337,908410,19851217,   60,    0
   337,908410,19851218,   40,    0
   337,908410,19851219,   40,    0
   337,908410,19851220,   60,    0
   337,908410,19851221,   40,    0
   337,908410,19851222,   40,    0
   337,908410,19851223,  230,    0
   337,908410,19851224,    0,    0
   337,908410,19851225,    0,    0
   337,908410,19851226,    0,    0
   337,908410,19851227,   40,    0
   337,908410,19851228,  180,    0
   337, 20049,19851229,-9999,    9
   337,908410,19851230,  220,    0
   337,908410,19851231,  270,    0
   337,908410,19860101,  250,    0
   337,908410,19860102,  230,    0
   337,908410,19860103,  270,    0
   337,908410,19860104,    0,    0
   337,908410,19860105,  250,    0
   337,908410,19860106,  230,    0
   337,908410,19860107,   70,    0
   337,908410,19860108,  230,    0
   337,908410,19860109,    0,    0
   337, 20049,19860110,-9999,    9
   337,908410,19860111,    0,    0
   337,908410,19860112,    0,    0
   337,908410,19860113,   40,    0
   337,908410,19860114,   50,    0
   337,908410,19860115,   70,    0
   337,908410,19860116,    0,    0
   337,908410,19860117,   30,    0
   337, 20049,19860118,-9999,    9
   337,908410,19860119,   40,    0
   337, 20049,19860120,-9999,    9
   337,908410,19860121,    0,    0
   337,908410,19860122,    0,    0
   337,908410,19860123,  250,    0
   337,908410,19860124,  200,    0
   337,908410,19860125,   40,    0
   337,908410,19860126,   50,    0
   337,908410,19860127,   90,    0
   337,908410,19860128,    0,    0
   337,908410,19860129,  250,    0
   337,908410,19860130,  210,    0
   337,908410,19860131,  230,    0
   337,908410,19860201,  270,    0
   337,908410,19860202,  230,    0
   337,908410,19860203,    0,    0
   337,908410,19860204,    0,    0
   337,908410,19860205,  320,    0
   337,908410,19860206,   40,    0
   337, 20049,19860207,-9999,    9
   337, 20049,19860208,-9999,    9
   337, 20049,19860209,-9999,    9
   337, 20049,19860210,-9999,    9
   337,908410,19860211,    0,    0
   337,908410,19860212,   40,    0
   337,908410,19860213,    0,    0
   337,908410,19860214,  220,    0
   337, 20049,19860215,-9999,    9
   337, 20049,19860216,-9999,    9
   337, 20049,19860217,-9999,    9
   337, 20049,19860218,-9999,    9
   337, 20049,19860219,-9999,    9
   337, 20049,19860220,-9999,    9
   337, 20049,19860221,-9999,    9
   337, 20049,19860222,-9999,    9
   337, 20049,19860223,-9999,    9
   337, 20049,19860224,-9999,    9
   337, 20049,19860225,-9999,    9
   337, 20049,19860226,-9999,    9
   337, 20049,19860227,-9999,    9
   337, 20049,19860228,-9999,    9
   337, 20049,19860301,-9999,    9
   337,908410,19860302,  270,    0
   337,908410,19860303,    0,    0
   337,908410,19860304,   40,    0
   337, 20049,19860305,-9999,    9
   337,908410,19860306,  250,    0
   337,908410,19860307,    0,    0
   337,908410,19860308,  230,    0
   337,908410,19860309,  300,    0
   337,908410,19860310,  200,    0
   337, 20049,19860311,-9999,    9
   337,908410,19860312,    0,    0
   337,908410,19860313,  270,    0
   337, 20049,19860314,-9999,    9
   337,908410,19860315,    0,    0
   337,908410,19860316,  130,    0
   337,908410,19860317,   90,    0
   337, 20049,19860318,-9999,    9
   337,908410,19860319,  270,    0
   337,908410,19860320,   60,    0
   337,908410,19860321,   90,    0
   337,908410,19860322,   90,    0
   337,908410,19860323,    0,    0
   337,908410,19860324,  240,    0
   337,908410,19860325,  310,    0
   337,908410,19860326,   90,    0
   337,908410,19860327,   90,    0
   337,908410,19860328,  230,    0
   337,908410,19860329,   90,    0
   337,908410,19860330,   90,    0
   337,908410,19860331,   90,    0
   337, 20049,19860401,  230,    0
   337, 20049,19860402,  240,    0
   337, 20049,19860403,  240,    0
   337, 20049,19860404,  270,    0
   337, 20049,19860405,   80,    0
   337, 20049,19860406,  190,    0
   337, 20049,19860407,  290,    0
   337, 20049,19860408,  240,    0
   337, 20049,19860409,    0,    0
   337, 20049,19860410,   40,    0
   337, 20049,19860411,  230,    0
   337, 20049,19860412,  270,    0
   337, 20049,19860413,   70,    0
   337, 20049,19860414,    0,    0
   337, 20049,19860415,  230,    0
   337, 20049,19860416,  240,    0
   337, 20049,19860417,  240,    0
   337, 20049,19860418,  270,    0
   337, 20049,19860419,  270,    0
   337, 20049,19860420,  220,    0
   337, 20049,19860421,  230,    0
   337, 20049,19860422,  250,    0
   337, 20049,19860423,  250,    0
   337, 20049,19860424,  230,    0
   337, 20049,19860425,  230,    0
   337, 20049,19860426,  230,    0
   337, 20049,19860427,  230,    0
   337, 20049,19860428,  270,    0
   337, 20049,19860429,    0,    0
   337, 20049,19860430,   80,    0
   337, 20049,19860501,  210,    0
   337, 20049,19860502,  260,    0
   337, 20049,19860503,  280,    0
   337, 20049,19860504,  270,    0
   337, 20049,19860505,  230,    0
   337, 20049,19860506,  230,    0
   337, 20049,19860507,  270,    0
   337, 20049,19860508,  330,    0
   337, 20049,19860509,   60,    0
   337, 20049,19860510,  220,    0
   337, 20049,19860511,  190,    0
   337, 20049,19860512,  210,    0
   337, 20049,19860513,  260,    0
   337, 20049,19860514,  260,    0
   337, 20049,19860515,  220,    0
   337, 20049,19860516,  270,    0
   337, 20049,19860517,  280,    0
   337, 20049,19860518,  310,    0
   337, 20049,19860519,  280,    0
   337, 20049,19860520,  230,    0
   337, 20049,19860521,  240,    0
   337, 20049,19860522,  210,    0
   337, 20049,19860523,  250,    0
   337, 20049,19860524,   90,    0
   337, 20049,19860525,  240,    0
   337, 20049,19860526,  250,    0
   337, 20049,19860527,  240,    0
   337, 20049,19860528,  240,    0
   337, 20049,19860529,  220,    0
   337, 20049,19860530,   30,    0
   337, 20049,19860531,   70,    0
   337, 20049,19860601,   90,    0
   337, 20049,19860602,  190,    0
   337, 20049,19860603,  190,    0
   337, 20049,19860604,  220,    0
   337, 20049,19860605,  250,    0
   337, 20049,19860606,  260,    0
   337, 20049,19860607,  250,    0
   337, 20049,19860608,   10,    0
   337, 20049,19860609,  220,    0
   337, 20049,19860610,  260,    0
   337, 20049,19860611,  270,    0
   337, 20049,19860612,  220,    0
   337, 20049,19860613,  150,    0
   337, 20049,19860614,  200,    0
   337, 20049,19860615,  270,    0
   337, 20049,19860616,  270,    0
   337, 20049,19860617,  240,    0
   337, 20049,19860618,  270,    0
   337, 20049,19860619,  270,    0
   337, 20049,19860620,  260,    0
   337, 20049,19860621,  270,    0
   337, 20049,19860622,  260,    0
   337, 20049,19860623,  250,    0
   337, 20049,19860624,  250,    0
   337, 20049,19860625,  250,    0
   337, 20049,19860626,  250,    0
   337, 20049,19860627,  250,    0
   337, 20049,19860628,  260,    0
   337, 20049,19860629,  250,    0
   337, 20049,19860630,  250,    0
   337, 20049,19860701,  210,    0
   337, 20049,19860702,  250,    0
   337, 20049,19860703,  260,    0
   337, 20049,19860704,  270,    0
   337, 20049,19860705,  270,    0
   337, 20049,19860706,  270,    0
   337, 20049,19860707,  250,    0
   337, 20049,19860708,  250,    0
   337, 20049,19860709,  260,    0
   337, 20049,19860710,  270,    0
   337, 20049,19860711,  270,    0
   337, 20049,19860712,  260,    0
   337, 20049,19860713,  270,    0
   337, 20049,19860714,   90,    0
   337, 20049,19860715,  250,    0
   337, 20049,19860716,  360,    0
   337, 20049,19860717,    0,    0
   337, 20049,19860718,  290,    0
   337, 20049,19860719,  260,    0
   337, 20049,19860720,  220,    0
   337, 20049,19860721,  260,    0
   337, 20049,19860722,  270,    0
   337, 20049,19860723,  260,    0
   337, 20049,19860724,  250,    0
   337, 20049,19860725,  240,    0
   337, 20049,19860726,  270,    0
   337, 20049,19860727,   80,    0
   337, 20049,19860728,  110,    0
   337, 20049,19860729,  110,    0
   337, 20049,19860730,  270,    0
   337, 20049,19860731,  270,    0
   337, 20049,19860801,  270,    0
   337, 20049,19860802,  270,    0
   337, 20049,19860803,  260,    0
   337, 20049,19860804,  250,    0
   337, 20049,19860805,  270,    0
   337, 20049,19860806,  280,    0
   337, 20049,19860807,  270,    0
   337, 20049,19860808,  260,    0
   337, 20049,19860809,  270,    0
   337, 20049,19860810,  270,    0
   337, 20049,19860811,  260,    0
   337, 20049,19860812,  260,    0
   337, 20049,19860813,  270,    0
   337, 20049,19860814,  260,    0
   337, 20049,19860815,  300,    0
   337, 20049,19860816,  270,    0
   337, 20049,19860817,  260,    0
   337, 20049,19860818,  250,    0
   337, 20049,19860819,  240,    0
   337, 20049,19860820,  250,    0
   337, 20049,19860821,  270,    0
   337, 20049,19860822,  260,    0
   337, 20049,19860823,  270,    0
   337, 20049,19860824,  260,    0
   337, 20049,19860825,  260,    0
   337, 20049,19860826,  240,    0
   337, 20049,19860827,  250,    0
   337, 20049,19860828,  240,    0
   337, 20049,19860829,  270,    0
   337, 20049,19860830,  200,    0
   337, 20049,19860831,  240,    0
   337, 20049,19860901,  150,    0
   337, 20049,19860902,  290,    0
   337, 20049,19860903,  250,    0
   337, 20049,19860904,  270,    0
   337, 20049,19860905,  260,    0
   337, 20049,19860906,  230,    0
   337, 20049,19860907,  260,    0
   337, 20049,19860908,  260,    0
   337, 20049,19860909,  260,    0
   337, 20049,19860910,  250,    0
   337, 20049,19860911,  240,    0
   337, 20049,19860912,  270,    0
   337, 20049,19860913,  240,    0
   337, 20049,19860914,  260,    0
   337, 20049,19860915,  260,    0
   337, 20049,19860916,  240,    0
   337, 20049,19860917,  240,    0
   337, 20049,19860918,   20,    0
   337, 20049,19860919,  160,    0
   337, 20049,19860920,  350,    0
   337, 20049,19860921,   90,    0
   337, 20049,19860922,  310,    0
   337, 20049,19860923,  300,    0
   337, 20049,19860924,  260,    0
   337, 20049,19860925,  290,    0
   337, 20049,19860926,    0,    0
   337, 20049,19860927,   70,    0
   337, 20049,19860928,   90,    0
   337, 20049,19860929,   60,    0
   337, 20049,19860930,   80,    0
   337, 20049,19861001,   70,    0
   337, 20049,19861002,  250,    0
   337, 20049,19861003,  340,    0
   337, 20049,19861004,  260,    0
   337, 20049,19861005,  260,    0
   337, 20049,19861006,  270,    0
   337, 20049,19861007,  250,    0
   337, 20049,19861008,  360,    0
   337, 20049,19861009,   90,    0
   337, 20049,19861010,    0,    0
   337, 20049,19861011,  110,    0
   337, 20049,19861012,   90,    0
   337, 20049,19861013,   80,    0
   337, 20049,19861014,  260,    0
   337, 20049,19861015,  350,    0
   337, 20049,19861016,  270,    0
   337, 20049,19861017,  270,    0
   337, 20049,19861018,  210,    0
   337, 20049,19861019,  260,    0
   337, 20049,19861020,    0,    0
   337, 20049,19861021,   70,    0
   337, 20049,19861022,  280,    0
   337, 20049,19861023,  270,    0
   337, 20049,19861024,  290,    0
   337, 20049,19861025,  260,    0
   337, 20049,19861026,   70,    0
   337, 20049,19861027,   80,    0
   337, 20049,19861028,   50,    0
   337, 20049,19861029,   90,    0
   337, 20049,19861030,  290,    0
   337, 20049,19861031,   70,    0
   337, 20049,19861101,   90,    0
   337, 20049,19861102,    0,    0
   337, 20049,19861103,   70,    0
   337, 20049,19861104,   80,    0
   337, 20049,19861105,  350,    0
   337, 20049,19861106,   70,    0
   337, 20049,19861107,   60,    0
   337, 20049,19861108,  240,    0
   337, 20049,19861109,   80,    0
   337, 20049,19861110,   80,    0
   337, 20049,19861111,   50,    0
   337, 20049,19861112,   90,    0
   337, 20049,19861113,  220,    0
   337, 20049,19861114,  170,    0
   337, 20049,19861115,  240,    0
   337, 20049,19861116,   90,    0
   337, 20049,19861117,  350,    0
   337, 20049,19861118,   90,    0
   337, 20049,19861119,   90,    0
   337, 20049,19861120,  270,    0
   337, 20049,19861121,  290,    0
   337, 20049,19861122,  240,    0
   337, 20049,19861123,  260,    0
   337, 20049,19861124,   60,    0
   337, 20049,19861125,   70,    0
   337, 20049,19861126,   60,    0
   337, 20049,19861127,   70,    0
   337, 20049,19861128,   90,    0
   337, 20049,19861129,   90,    0
   337, 20049,19861130,   80,    0
   337, 20049,19861201,  100,    0
   337, 20049,19861202,  100,    0
   337, 20049,19861203,   90,    0
   337, 20049,19861204,   70,    0
   337, 20049,19861205,   80,    0
   337, 20049,19861206,  100,    0
   337, 20049,19861207,   40,    0
   337, 20049,19861208,   60,    0
   337, 20049,19861209,   90,    0
   337, 20049,19861210,   70,    0
   337, 20049,19861211,   70,    0
   337, 20049,19861212,   90,    0
   337, 20049,19861213,    0,    0
   337, 20049,19861214,  290,    0
   337, 20049,19861215,   90,    0
   337, 20049,19861216,    0,    0
   337, 20049,19861217,   80,    0
   337, 20049,19861218,   60,    0
   337, 20049,19861219,  220,    0
   337, 20049,19861220,  170,    0
   337, 20049,19861221,  260,    0
   337, 20049,19861222,  220,    0
   337, 20049,19861223,   70,    0
   337, 20049,19861224,   80,    0
   337, 20049,19861225,   50,    0
   337, 20049,19861226,   10,    0
   337, 20049,19861227,   80,    0
   337, 20049,19861228,   80,    0
   337, 20049,19861229,   90,    0
   337, 20049,19861230,   90,    0
   337, 20049,19861231,   70,    0
   337, 20049,19870101,  250,    0
   337, 20049,19870102,    0,    0
   337, 20049,19870103,   70,    0
   337, 20049,19870104,   90,    0
   337, 20049,19870105,   70,    0
   337, 20049,19870106,   70,    0
   337, 20049,19870107,    0,    0
   337, 20049,19870108,   80,    0
