EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-05-2019 
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

 01- 05 STAID  : Station identifier
 07- 12 SOUID  : Source identifier
 14- 53 SOUNAME: Source name
 55- 56 CN     : Country code (ISO3116 country codes)
 58- 66 LAT    : Latitude in degrees:minutes:seconds (+: North, -: South)
 68- 77 LON    : Longitude in degrees:minutes:seconds (+: East, -: West)
 79- 82 HGTH   : Station elevation in meters
 84- 87 ELEI   : Element identifier (see website at Daily Data > Data dictionary > Elements)
 89- 96 START  : Begin date YYYYMMDD
 98-105 STOP   : End date YYYYMMDD
107-111 PARID  : Participant identifier
113-163 PARNAME: Participant name

STAID, SOUID,SOUNAME                                 ,CN,      LAT,       LON,HGHT,ELEI,   START,    STOP,PARID,PARNAME
 4003,121133,OHRINGEN                                ,DE,+49:12:29,+009:31:06, 276, FX1,19680901,20190430,   11,National Climate Data Center (DWD)                
 4003,910742,OEHRINGEN                               ,DE,+49:13:00,+009:31:00, 274, FX4,20040101,20190430,    -,Synoptical message from GTS
 4004,121145,REGENSBURG                              ,DE,+49:02:36,+012:06:11, 365, FX1,19620701,20190430,   11,National Climate Data Center (DWD)                
 4004,910776,REGENSBURG                              ,DE,+49:03:00,+012:06:00, 370, FX4,20040101,20190430,    -,Synoptical message from GTS
 4005,115670,BERLIN-TEMPELHOF                        ,DE,+52:28:06,+013:24:14,  48, FX1,19740101,20190430,   11,National Climate Data Center (DWD)                
 4005,121157,BERLIN-TEGEL                            ,DE,+52:33:56,+013:18:38,  36, FX1,19870101,20190430,   11,National Climate Data Center (DWD)                
 4006,121169,STOTTEN                                 ,DE,+48:40:00,+009:51:56, 734, FX1,19520101,20190430,   11,National Climate Data Center (DWD)                
 4006,910836,STOETTEN                                ,DE,+48:40:00,+009:52:00, 738, FX4,20040101,20190430,    -,Synoptical message from GTS
 4007,121181,WASSERKUPPE                             ,DE,+50:29:52,+009:56:38, 921, FX1,19590101,20190430,   11,National Climate Data Center (DWD)                
 4007,910544,WASSERKUPPE                             ,DE,+50:30:00,+009:57:00, 925, FX4,20040101,20190430,    -,Synoptical message from GTS
 4008,121193,WEIDEN                                  ,DE,+49:40:01,+012:11:08, 440, FX1,19620101,20190430,   11,National Climate Data Center (DWD)                
 4008,910688,WEIDEN                                  ,DE,+49:40:00,+012:10:59, 437, FX4,20040101,20190430,    -,Synoptical message from GTS
 4009,121205,WENDELSTEIN                             ,DE,+47:42:15,+012:00:47,1832, FX1,19690123,20120920,   11,National Climate Data Center (DWD)                
 4009,910980,WENDELSTEIN                             ,DE,+47:42:00,+012:01:00,1835, FX4,20040101,20120921,    -,Synoptical message from GTS
 4010,121217,FURSTENZELL                             ,DE,+48:32:45,+013:21:16, 476, FX1,19970107,20190430,   11,National Climate Data Center (DWD)                
 4010,910895,FURSTENZELL                             ,DE,+48:33:00,+013:21:00, 480, FX4,20040101,20190430,    -,Synoptical message from GTS
 4011,121229,HAHN                                    ,DE,+49:56:51,+007:15:52, 497, FX1,19981213,20190427,   11,National Climate Data Center (DWD)                
 4011,910616,HAHN                                    ,DE,+49:57:00,+007:16:00, 503, FX4,20040101,20190428,    -,Synoptical message from GTS
 4012,121241,MANNHEIM                                ,DE,+49:30:36,+008:33:18,  96, FX1,19690101,20190430,   11,National Climate Data Center (DWD)                
 4012,910729,MANNHEIM                                ,DE,+49:31:00,+008:33:00, 100, FX4,20040101,20190430,    -,Synoptical message from GTS
 4013,121253,OFFENBACH-WETTERPARK                    ,DE,+50:05:21,+008:47:11, 119, FX1,20050801,20190430,   11,National Climate Data Center (DWD)                
 4013,122381,FRANKFURT/MAIN (FELDBERGSTR.)           ,DE,+50:07:21,+008:39:39, 109, FX1,19530101,19611130,   11,National Climate Data Center (DWD)                
 4013,910640,OFFENBACH/M                             ,DE,+50:06:00,+008:43:59, 100, FX4,20020812,20080221,    -,Synoptical message from GTS
 4013,910641,OFFENBACH-WETTERPARK                    ,DE,+50:04:59,+008:46:59, 121, FX4,20061124,20190430,    -,Synoptical message from GTS
 4014,121265,COTTBUS                                 ,DE,+51:46:39,+014:19:06,  69, FX1,19830101,20190430,   11,National Climate Data Center (DWD)                
 4014,910496,COTTBUS                                 ,DE,+51:46:00,+014:19:00,  70, FX4,20040101,20190430,    -,Synoptical message from GTS
 4015,121277,CUXHAVEN                                ,DE,+53:52:23,+008:42:24,   5, FX1,19690101,20190430,   11,National Climate Data Center (DWD)                
 4015,126785,NORDHOLZ (FLUGPLATZ)                    ,DE,+53:45:52,+008:39:27,  25, FX1,20000701,20190430,   11,National Climate Data Center (DWD)                
 4016,121289,UFS DEUTSCHE BUCHT                      ,DE,+54:10:00,+007:27:00,   0, FX1,20010403,20190430,   11,National Climate Data Center (DWD)                
 4016,910007,UFS DEUTSCHE BUCHT.                     ,DE,+54:10:59,+007:25:59,   0, FX4,20040101,20190425,    -,Synoptical message from GTS
 4018,121313,DOBERLUG-KIRCHHAIN                      ,DE,+51:38:48,+013:34:36,  97, FX1,19810101,20190430,   11,National Climate Data Center (DWD)                
 4018,910490,DOBERLUG-KIRCHHAIN                      ,DE,+51:39:00,+013:34:59,  98, FX4,20040101,20190430,    -,Synoptical message from GTS
 4038,121553,EGGEBEK                                 ,DE,+54:37:46,+009:22:01,  18, FX1,20000701,20040229,   11,National Climate Data Center (DWD)                
 4038,910034,EGGEBEK                                 ,DE,+54:37:59,+009:21:00,  20, FX4,20000326,20130427,    -,Synoptical message from GTS
 4048,121673,ELPERSBUTTEL                            ,DE,+54:04:15,+009:00:41,   3, FX1,20071120,20190430,   11,National Climate Data Center (DWD)                
 4048,910130,ELPERSBUETTEL                           ,DE,+54:04:00,+009:01:00,   5, FX4,20040101,20190430,    -,Synoptical message from GTS
 4053,115656,EMDEN-FLUGPLATZ                         ,DE,+53:23:21,+007:13:36,   0, FX1,19970701,20190430,   11,National Climate Data Center (DWD)                
 4053,121733,EMDEN-NESSERLAND                        ,DE,+53:20:47,+007:11:30,   5, FX1,19750101,19970630,   11,National Climate Data Center (DWD)                
 4053,121745,EMDEN-WOLTHUSEN                         ,DE,+53:22:19,+007:13:27,   0, FX1,19560101,19740228,   11,National Climate Data Center (DWD)                
 4053,910200,EMDEN-FLUGPLATZ                         ,DE,+53:22:59,+007:13:59,  -2, FX4,20000228,20190430,    -,Synoptical message from GTS
 4054,115656,EMDEN-FLUGPLATZ                         ,DE,+53:23:21,+007:13:36,   0, FX1,19970701,20190430,   11,National Climate Data Center (DWD)                
 4054,121733,EMDEN-NESSERLAND                        ,DE,+53:20:47,+007:11:30,   5, FX1,19750101,19970630,   11,National Climate Data Center (DWD)                
 4054,121745,EMDEN-WOLTHUSEN                         ,DE,+53:22:19,+007:13:27,   0, FX1,19560101,19740228,   11,National Climate Data Center (DWD)                
 4054,910200,EMDEN-FLUGPLATZ                         ,DE,+53:22:59,+007:13:59,  -2, FX4,20000228,20190430,    -,Synoptical message from GTS
 4062,121841,ALTENSTADT                              ,DE,+47:50:11,+010:52:19, 756, FX1,20090108,20190331,   11,National Climate Data Center (DWD)                
 4062,910954,ALTENSTADT                              ,DE,+47:49:59,+010:52:00, 757, FX4,20000228,20190428,    -,Synoptical message from GTS
 4070,121937,ESCHWEGE                                ,DE,+51:11:04,+010:03:54, 170, FX1,19801201,19850717,   11,National Climate Data Center (DWD)                
 4074,121985,ESSEN-BREDENEY                          ,DE,+51:24:20,+006:58:06, 150, FX1,19630101,20190430,   11,National Climate Data Center (DWD)                
 4074,910410,ESSEN-BREDENEY                          ,DE,+51:24:00,+006:58:00, 150, FX4,20040101,20190430,    -,Synoptical message from GTS
 4080,122057,FASSBERG                                ,DE,+52:55:09,+010:11:02,  73, FX1,20000701,20190331,   11,National Climate Data Center (DWD)                
 4080,910246,FASSBERG                                ,DE,+52:55:00,+010:10:59,  88, FX4,20000730,20190427,    -,Synoptical message from GTS
 4083,122093,FICHTELBERG/OBERFRANKEN-HUTTSTADL       ,DE,+49:58:54,+011:50:21, 657, FX1,19931215,20190430,   11,National Climate Data Center (DWD)                
 4085,122117,WAIBSTADT                               ,DE,+49:17:43,+008:54:23, 237, FX1,20070801,20190430,   11,National Climate Data Center (DWD)                
 4085,910733,WAIBSTADT                               ,DE,+49:18:00,+008:54:00, 240, FX4,20080125,20190430,    -,Synoptical message from GTS
 4090,122177,ROCKENDORF                              ,DE,+50:40:57,+011:30:59, 280, FX1,20161201,20190430,   11,National Climate Data Center (DWD)                
 4096,122249,FLENSBURG (SCHAFERHAUS)                 ,DE,+54:46:37,+009:22:36,  41, FX1,19821201,20190429,   11,National Climate Data Center (DWD)                
 4096,122861,GLUCKSBURG-MEIERWIK                     ,DE,+54:50:56,+009:30:29,  27, FX1,19930301,20071231,   11,National Climate Data Center (DWD)                
 4096,910031,FLENSBURG-SCHAEFERHAUS                  ,DE,+54:46:59,+009:22:59,  43, FX4,20000416,20151031,    -,Synoptical message from GTS
 4096,910033,GLUECKSBURG/MEIERWIK                    ,DE,+54:49:59,+009:30:00,  33, FX4,20000301,20190430,    -,Synoptical message from GTS
 4107,115734,FRANKFURT                               ,DE,+50:02:47,+008:35:54, 112, FX1,19670101,20190430,   11,National Climate Data Center (DWD)                
 4107,121253,OFFENBACH-WETTERPARK                    ,DE,+50:05:21,+008:47:11, 119, FX1,20050801,20190430,   11,National Climate Data Center (DWD)                
 4107,122381,FRANKFURT/MAIN (FELDBERGSTR.)           ,DE,+50:07:21,+008:39:39, 109, FX1,19530101,19611130,   11,National Climate Data Center (DWD)                
 4107,910637,FRANKFURT/M-FLUGHAFEN                   ,DE,+50:03:00,+008:36:00, 113, FX4,20000228,20190430,    -,Synoptical message from GTS
 4108,122393,FRANKFURT/ODER                          ,DE,+52:21:55,+014:32:16,  48, FX1,19670101,19841231,   11,National Climate Data Center (DWD)                
 4114,122465,FREIBURG                                ,DE,+48:01:27,+007:50:07, 236, FX1,19550101,20190430,   11,National Climate Data Center (DWD)                
 4114,910803,FREIBURG                                ,DE,+48:01:00,+007:49:59, 238, FX4,20040101,20190430,    -,Synoptical message from GTS
 4119,122525,FRIEDRICHSHAFEN                         ,DE,+47:38:45,+009:28:50, 394, FX1,19650101,20190430,   11,National Climate Data Center (DWD)                
 4121,122549,FRIESOYTHE-EDEWECHTERDAM                ,DE,+53:05:22,+007:56:33,   8, FX1,20121001,20190430,   11,National Climate Data Center (DWD)                
 4128,122633,FULDA                                   ,DE,+50:32:04,+009:40:33, 255, FX1,19770301,19930728,   11,National Climate Data Center (DWD)                
 4129,122645,GARDELEGEN                              ,DE,+52:30:51,+011:23:52,  47, FX1,19670101,20190430,   11,National Climate Data Center (DWD)                
 4129,910359,GARDELEGEN                              ,DE,+52:31:00,+011:24:00,  48, FX4,20040101,20190430,    -,Synoptical message from GTS
 4131,122669,GARMISCH-PARTENKIRCHEN                  ,DE,+47:29:02,+011:03:48, 719, FX1,19690101,20190430,   11,National Climate Data Center (DWD)                
 4131,910963,GARMISCH-PARTENKIRCHEN                  ,DE,+47:28:59,+011:04:00, 720, FX4,20040101,20190430,    -,Synoptical message from GTS
 4134,122705,GEISENHEIM                              ,DE,+49:59:06,+007:57:16, 110, FX1,19510101,20190430,   11,National Climate Data Center (DWD)                
 4134,910628,GEISENHEIM                              ,DE,+49:58:59,+007:57:00, 111, FX4,20061130,20190430,    -,Synoptical message from GTS
 4137,122741,GELBELSEE                               ,DE,+48:56:56,+011:25:48, 536, FX1,20031211,20190430,   11,National Climate Data Center (DWD)                
 4137,910777,GELBELSEE                               ,DE,+48:57:00,+011:25:59, 538, FX4,20040101,20190430,    -,Synoptical message from GTS
 4141,122789,GENTHIN                                 ,DE,+52:23:21,+012:09:48,  35, FX1,19820101,20190430,   11,National Climate Data Center (DWD)                
 4141,910365,GENTHIN                                 ,DE,+52:22:59,+012:10:00,  38, FX4,20040101,20190430,    -,Synoptical message from GTS
 4147,122249,FLENSBURG (SCHAFERHAUS)                 ,DE,+54:46:37,+009:22:36,  41, FX1,19821201,20190429,   11,National Climate Data Center (DWD)                
 4147,122861,GLUCKSBURG-MEIERWIK                     ,DE,+54:50:56,+009:30:29,  27, FX1,19930301,20071231,   11,National Climate Data Center (DWD)                
 4147,910033,GLUECKSBURG/MEIERWIK                    ,DE,+54:49:59,+009:30:00,  33, FX4,20000301,20190430,    -,Synoptical message from GTS
 4151,122909,GOTTINGEN                               ,DE,+51:30:06,+009:57:10, 167, FX1,19690101,20190430,   11,National Climate Data Center (DWD)                
 4151,910444,GOETTINGEN                              ,DE,+51:30:00,+009:57:00, 171, FX4,20040101,20190430,    -,Synoptical message from GTS
 4152,122921,GOLDBERG                                ,DE,+53:36:25,+012:06:15,  58, FX1,19810901,20190430,   11,National Climate Data Center (DWD)                
 4152,910168,GOLDBERG                                ,DE,+53:36:00,+012:06:00,  59, FX4,20040101,20190430,    -,Synoptical message from GTS
 4160,123017,GREIFSWALDER OIE                        ,DE,+54:14:44,+013:54:45,  12, FX1,20001026,20190430,   11,National Climate Data Center (DWD)                
 4160,910097,GREIFSWALDER OIE                        ,DE,+54:15:00,+013:55:00,  12, FX4,20001130,20190430,    -,Synoptical message from GTS
 4161,123029,ANSBACH                                 ,DE,+49:17:51,+010:34:35, 413, FX1,19740201,19760430,   11,National Climate Data Center (DWD)                
 4164,123065,GROSS LUSEWITZ                          ,DE,+54:04:23,+012:19:32,  34, FX1,20080611,20190430,   11,National Climate Data Center (DWD)                
 4171,123149,GRUNOW                                  ,DE,+53:19:00,+013:56:09,  56, FX1,19810101,20190430,   11,National Climate Data Center (DWD)                
 4171,910289,GRUENOW                                 ,DE,+53:19:00,+013:55:59,  58, FX4,20040101,20190430,    -,Synoptical message from GTS
 4176,123209,HAGEN-FLEY                              ,DE,+51:24:51,+007:29:25, 100, FX1,19790401,20030331,   11,National Climate Data Center (DWD)                
 4177,123221,AROLSEN-NEU BERICH                      ,DE,+51:23:08,+009:04:59, 232, FX1,19790901,19871231,   11,National Climate Data Center (DWD)                
 4184,115648,HAMBURG FUHLSBUETTEL                    ,DE,+53:38:06,+009:59:24,  11, FX1,19510101,20190430,   11,National Climate Data Center (DWD)                
 4184,123305,HAMBURG-SANKT PAULI                     ,DE,+53:32:53,+009:58:13,  35, FX1,19690101,19970331,   11,National Climate Data Center (DWD)                
 4184,910147,HAMBURG-FUHLSBUETTEL                    ,DE,+53:37:59,+009:58:59,  15, FX4,20000228,20190430,    -,Synoptical message from GTS
 4184,910149,HAMBURG-FINKENWERDER                    ,DE,+53:31:59,+009:49:59,  13, FX4,20010329,20150825,    -,Synoptical message from GTS
 4185,123317,ARTERN                                  ,DE,+51:22:32,+011:17:35, 164, FX1,19670101,20190430,   11,National Climate Data Center (DWD)                
 4185,910460,ARTERN                                  ,DE,+51:22:59,+011:18:00, 166, FX4,20040101,20190430,    -,Synoptical message from GTS
 4187,123341,HAMELN                                  ,DE,+52:05:06,+009:23:21,  68, FX1,19761201,20190430,   11,National Climate Data Center (DWD)                
 4191,123389,HARBURG                                 ,DE,+48:47:34,+010:42:27, 502, FX1,20021114,20190430,   11,National Climate Data Center (DWD)                
 4191,910850,HARBURG                                 ,DE,+48:46:59,+010:42:00, 503, FX4,20040101,20190430,    -,Synoptical message from GTS
 4194,123425,HARZGERODE                              ,DE,+51:39:11,+011:08:15, 404, FX1,19810101,20190430,   11,National Climate Data Center (DWD)                
 4194,910458,HARZGERODE                              ,DE,+51:39:00,+011:07:59, 405, FX4,20040101,20190430,    -,Synoptical message from GTS
 4215,123677,HERRNHUT                                ,DE,+51:01:00,+014:45:00, 344, FX1,19820101,19901231,   11,National Climate Data Center (DWD)                
 4217,123701,BAD HERSFELD                            ,DE,+50:51:11,+009:44:18, 272, FX1,19760401,20190430,   11,National Climate Data Center (DWD)                
 4217,910542,BAD HERSFELD                            ,DE,+50:51:00,+009:43:59, 272, FX4,20040101,20190430,    -,Synoptical message from GTS
 4229,123845,AUE                                     ,DE,+50:35:30,+012:42:56, 387, FX1,19820101,20080630,   11,National Climate Data Center (DWD)                
 4229,910575,AUE                                     ,DE,+50:36:00,+012:43:00, 391, FX4,20040101,20120723,    -,Synoptical message from GTS
 4231,123869,BERTSDORF-HORNITZ                       ,DE,+50:54:02,+014:44:51, 270, FX1,19971106,20190430,   11,National Climate Data Center (DWD)                
 4236,123929,HOHN                                    ,DE,+54:18:46,+009:32:21,  10, FX1,19811001,20190331,   11,National Climate Data Center (DWD)                
 4236,910038,HOHN                                    ,DE,+54:19:00,+009:31:59,  17, FX4,20000303,20190424,    -,Synoptical message from GTS
 4238,123953,HOLZDORF (FLUGPLATZ)                    ,DE,+51:46:06,+013:10:05,  81, FX1,20090101,20190331,   11,National Climate Data Center (DWD)                
 4238,910476,HOLZDORF                                ,DE,+51:46:00,+013:10:00,  82, FX4,20021217,20190427,    -,Synoptical message from GTS
 4246,124049,HOPSTEN (FLUGPLATZ)                     ,DE,+52:19:59,+007:33:00,  39, FX1,20000601,20050630,   11,National Climate Data Center (DWD)                
 4246,127781,RHEINE-BENTLAGE                         ,DE,+52:17:21,+007:23:11,  40, FX1,20000701,20171217,   11,National Climate Data Center (DWD)                
 4246,910306,RHEINE-BENTLAGE                         ,DE,+52:18:00,+007:22:59,  49, FX4,20000306,20171214,    -,Synoptical message from GTS
 4246,910314,HOPSTEN                                 ,DE,+52:19:59,+007:31:59,  39, FX4,20000417,20130301,    -,Synoptical message from GTS
 4248,124073,HORNISGRINDE                            ,DE,+48:36:51,+008:12:15,1119, FX1,19891030,20190430,   11,National Climate Data Center (DWD)                
 4252,124121,HUSUM                                   ,DE,+54:28:36,+009:03:26,   3, FX1,19650101,19711016,   11,National Climate Data Center (DWD)                
 4253,124133,IDAR-OBERSTEIN                          ,DE,+49:42:00,+007:19:59, 376, FX1,20000701,20190331,   11,National Climate Data Center (DWD)                
 4253,910618,IDAR-OBERSTEIN                          ,DE,+49:42:00,+007:19:59, 377, FX4,20000228,20190427,    -,Synoptical message from GTS
 4258,124193,INGOLSTADT (FLUGPLATZ)                  ,DE,+48:42:56,+011:32:00, 364, FX1,20010402,20190331,   11,National Climate Data Center (DWD)                
 4258,910860,INGOLSTADT                              ,DE,+48:43:00,+011:31:59, 365, FX4,20000228,20190428,    -,Synoptical message from GTS
 4261,124229,ITZEHOE                                 ,DE,+53:59:22,+009:34:10,  21, FX1,20000601,20190430,   11,National Climate Data Center (DWD)                
 4261,910142,ITZEHOE                                 ,DE,+53:58:59,+009:34:00,  26, FX4,20000418,20190430,    -,Synoptical message from GTS
 4262,115644,SCHLESWIG                               ,DE,+54:31:44,+009:32:57,  43, FX1,19580201,20190430,   11,National Climate Data Center (DWD)                
 4262,124241,SCHLESWIG-JAGEL                         ,DE,+54:27:24,+009:31:14,  21, FX1,19980101,20080131,   11,National Climate Data Center (DWD)                
 4262,910037,SCHLESWIG-JAGEL                         ,DE,+54:28:00,+009:31:00,  25, FX4,20000312,20190426,    -,Synoptical message from GTS
 4265,124277,JEVER                                   ,DE,+53:31:55,+007:52:50,   7, FX1,19690101,20040630,   11,National Climate Data Center (DWD)                
 4265,910122,JEVER                                   ,DE,+53:31:59,+007:54:00,  21, FX4,20001006,20150719,    -,Synoptical message from GTS
 4270,124337,KAISERSBACH-CRONHUTTE                   ,DE,+48:55:05,+009:41:17, 489, FX1,20110502,20190430,   11,National Climate Data Center (DWD)                
 4272,124361,KALKAR                                  ,DE,+51:44:04,+006:15:56,  31, FX1,20000601,20130930,   11,National Climate Data Center (DWD)                
 4272,910404,KALKAR                                  ,DE,+51:43:59,+006:16:00,  43, FX4,20000512,20131218,    -,Synoptical message from GTS
 4273,124373,KALL-SISTIG                             ,DE,+50:30:10,+006:31:36, 505, FX1,19790101,20190430,   11,National Climate Data Center (DWD)                
 4275,124397,KALTENNORDHEIM                          ,DE,+50:37:40,+010:08:48, 487, FX1,19670102,20030331,   11,National Climate Data Center (DWD)                
 4281,121037,KIEL-HOLTENAU                           ,DE,+54:22:32,+010:08:38,  27, FX1,19860601,20190430,   11,National Climate Data Center (DWD)                
 4281,124469,KIEL-KRONSHAGEN                         ,DE,+54:20:21,+010:05:39,  17, FX1,19530101,19880930,   11,National Climate Data Center (DWD)                
 4281,910046,KIEL-HOLTENAU                           ,DE,+54:22:59,+010:09:00,  27, FX4,20040101,20190430,    -,Synoptical message from GTS
 4285,124517,BAD KISSINGEN                           ,DE,+50:13:32,+010:04:49, 282, FX1,19721201,20190430,   11,National Climate Data Center (DWD)                
 4285,910658,BAD KISSINGEN                           ,DE,+50:13:59,+010:04:59, 282, FX4,20040101,20190430,    -,Synoptical message from GTS
 4288,124553,KLEINER FELDBERG/TAUNUS                 ,DE,+50:13:21,+008:26:53, 826, FX1,19660101,20190430,   11,National Climate Data Center (DWD)                
 4288,910635,KLEINER FELDBERG/TAUNUS                 ,DE,+50:13:00,+008:26:58, 826, FX4,20040101,20190430,    -,Synoptical message from GTS
 4294,124625,KLIPPENECK                              ,DE,+48:06:23,+008:45:20, 973, FX1,19690101,20190430,   11,National Climate Data Center (DWD)                
 4294,910818,KLIPPENECK                              ,DE,+48:06:00,+008:45:00, 975, FX4,20040101,20190430,    -,Synoptical message from GTS
 4313,124853,KUMMERSBRUCK                            ,DE,+49:25:44,+011:54:07, 417, FX1,20000701,20190331,   11,National Climate Data Center (DWD)                
 4313,910771,KUEMMERSBRUCK                           ,DE,+49:25:59,+011:54:00, 418, FX4,20000228,20190428,    -,Synoptical message from GTS
 4318,124913,KYRITZ                                  ,DE,+52:56:17,+012:24:38,  40, FX1,19890101,20190430,   11,National Climate Data Center (DWD)                
 4318,910267,KYRITZ                                  ,DE,+52:55:59,+012:25:00,  42, FX4,20040101,20190430,    -,Synoptical message from GTS
 4322,124961,LANDSBERG (FLUGPLATZ)                   ,DE,+48:04:36,+010:54:52, 621, FX1,20000601,20171221,   11,National Climate Data Center (DWD)                
 4322,910857,LANDSBERG                               ,DE,+48:04:00,+010:54:00, 628, FX4,20000228,20180622,    -,Synoptical message from GTS
 4328,125033,LANGENLIPSDORF                          ,DE,+51:55:06,+013:05:20,  91, FX1,19990501,20190430,   11,National Climate Data Center (DWD)                
 4332,125081,BAD LAUCHSTADT                          ,DE,+51:23:33,+011:52:48, 119, FX1,20170801,20190430,   11,National Climate Data Center (DWD)                
 4334,125105,LAUPHEIM                                ,DE,+48:13:05,+009:54:34, 539, FX1,20000701,20190328,   11,National Climate Data Center (DWD)                
 4334,910837,LAUPHEIM                                ,DE,+48:13:00,+009:55:00, 550, FX4,20000228,20190428,    -,Synoptical message from GTS
 4336,125129,LECHFELD                                ,DE,+48:11:11,+010:51:02, 550, FX1,20000601,20190331,   11,National Climate Data Center (DWD)                
 4336,910856,LECHFELD                                ,DE,+48:10:59,+010:51:00, 562, FX4,20000228,20190427,    -,Synoptical message from GTS
 4338,125153,LECK                                    ,DE,+54:47:33,+008:56:57,   7, FX1,19741201,20190430,   11,National Climate Data Center (DWD)                
 4338,910022,LECK                                    ,DE,+54:48:00,+008:56:58,  18, FX4,20040101,20190430,    -,Synoptical message from GTS
 4343,125213,LEINEFELDE                              ,DE,+51:23:07,+010:18:06, 356, FX1,19761105,20190430,   11,National Climate Data Center (DWD)                
 4343,910449,LEINEFELDE                              ,DE,+51:24:00,+010:19:00, 356, FX4,20040101,20190430,    -,Synoptical message from GTS
 4344,125225,LEIPZIG-HOLZHAUSEN                      ,DE,+51:18:59,+012:26:51, 138, FX1,19670101,20190430,   11,National Climate Data Center (DWD)                
 4344,910471,LEIPZIG-HOLZHAUSEN                      ,DE,+51:19:00,+012:27:00, 138, FX4,20040101,20190430,    -,Synoptical message from GTS
 4352,125321,LICHTENHAIN-MITTELNDORF                 ,DE,+50:56:22,+014:12:39, 321, FX1,19940601,20190430,   11,National Climate Data Center (DWD)                
 4352,910591,LICHTENHAIN-MITTELNDORF                 ,DE,+50:55:59,+014:13:00, 319, FX4,20040101,20190430,    -,Synoptical message from GTS
 4353,125333,BARTH                                   ,DE,+54:20:26,+012:42:38,   3, FX1,19810101,20190430,   11,National Climate Data Center (DWD)                
 4353,910180,BARTH                                   ,DE,+54:19:59,+012:43:00,   4, FX4,20040101,20190430,    -,Synoptical message from GTS
 4360,125417,LINGEN                                  ,DE,+52:31:09,+007:18:29,  22, FX1,19700201,20190430,   11,National Climate Data Center (DWD)                
 4360,910305,LINGEN                                  ,DE,+52:31:00,+007:18:00,  26, FX4,20040101,20190430,    -,Synoptical message from GTS
 4363,125453,BARUTH                                  ,DE,+52:03:43,+013:30:10,  55, FX1,19980101,20190430,   11,National Climate Data Center (DWD)                
 4363,910376,BARUTH                                  ,DE,+52:04:00,+013:30:00,  57, FX4,20040101,20190430,    -,Synoptical message from GTS
 4371,125549,LUBECK                                  ,DE,+53:52:44,+010:41:34,  15, FX1,19510101,19850228,   11,National Climate Data Center (DWD)                
 4371,125561,LUBECK-BLANKENSEE                       ,DE,+53:48:38,+010:42:24,   5, FX1,19850301,20190430,   11,National Climate Data Center (DWD)                
 4371,910156,LUEBECK-BLANKENSEE                      ,DE,+53:49:00,+010:42:00,  18, FX4,20040101,20190430,    -,Synoptical message from GTS
 4372,125549,LUBECK                                  ,DE,+53:52:44,+010:41:34,  15, FX1,19510101,19850228,   11,National Climate Data Center (DWD)                
 4372,125561,LUBECK-BLANKENSEE                       ,DE,+53:48:38,+010:42:24,   5, FX1,19850301,20190430,   11,National Climate Data Center (DWD)                
 4372,910156,LUEBECK-BLANKENSEE                      ,DE,+53:49:00,+010:42:00,  18, FX4,20040101,20190430,    -,Synoptical message from GTS
 4374,125585,LUCHOW                                  ,DE,+52:58:26,+011:08:21,  17, FX1,19720101,20190430,   11,National Climate Data Center (DWD)                
 4374,910253,LUECHOW                                 ,DE,+52:58:00,+011:07:59,  18, FX4,20040101,20190430,    -,Synoptical message from GTS
 4375,125597,LUDENSCHEID (ZEPPELIN-GYMNASIUM)        ,DE,+51:12:51,+007:38:12, 444, FX1,19690101,19951231,   11,National Climate Data Center (DWD)                
 4376,125609,LUDENSCHEID                             ,DE,+51:14:48,+007:38:35, 387, FX1,19940101,20190430,   11,National Climate Data Center (DWD)                
 4376,910418,LUEDENSCHEID                            ,DE,+51:15:00,+007:39:00, 392, FX4,20040101,20190430,    -,Synoptical message from GTS
 4378,125633,LUNEBURG                                ,DE,+53:16:01,+010:25:31,  11, FX1,19761201,19971231,   11,National Climate Data Center (DWD)                
 4386,125729,MANSCHNOW                               ,DE,+52:32:53,+014:32:51,  12, FX1,19890101,20190430,   11,National Climate Data Center (DWD)                
 4386,910396,MANSCHNOW                               ,DE,+52:33:00,+014:33:00,  13, FX4,20040101,20190430,    -,Synoptical message from GTS
 4389,125765,MARIENBERG                              ,DE,+50:39:07,+013:08:54, 639, FX1,19820101,20190430,   11,National Climate Data Center (DWD)                
 4389,910579,MARIENBERG                              ,DE,+50:39:00,+013:09:00, 640, FX4,20040101,20190430,    -,Synoptical message from GTS
 4390,125777,BAD MARIENBERG                          ,DE,+50:39:47,+007:57:34, 547, FX1,19690101,20190430,   11,National Climate Data Center (DWD)                
 4390,910526,BAD MARIENBERG                          ,DE,+50:40:00,+007:58:00, 555, FX4,20040101,20190430,    -,Synoptical message from GTS
 4393,125813,HEINERSREUTH-VOLLHOF                    ,DE,+49:58:04,+011:31:15, 350, FX1,19790101,19970131,   11,National Climate Data Center (DWD)                
