EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 13-05-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 FG   : Wind speed in 0.1 m/s
30-34 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station CORDOBA AEROPUERTO, SPAIN (STAID: 337)
Blended and updated with sources:20051 908410 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   FG, Q_FG
   337, 20051,19961108,   11,    0
   337, 20051,19961109,   11,    0
   337, 20051,19961110,   11,    0
   337, 20051,19961111,   81,    0
   337, 20051,19961112,   28,    0
   337, 20051,19961113,   17,    0
   337, 20051,19961114,   17,    0
   337, 20051,19961115,    8,    0
   337, 20051,19961116,   28,    0
   337, 20051,19961117,   28,    0
   337, 20051,19961118,   31,    0
   337, 20051,19961119,   19,    0
   337, 20051,19961120,   53,    0
   337, 20051,19961121,   11,    0
   337, 20051,19961122,   11,    0
   337, 20051,19961123,    8,    0
   337, 20051,19961124,   25,    0
   337, 20051,19961125,    6,    0
   337, 20051,19961126,   28,    0
   337, 20051,19961127,   17,    0
   337, 20051,19961128,   19,    0
   337, 20051,19961129,   22,    0
   337, 20051,19961130,    8,    0
   337, 20051,19961201,   17,    0
   337, 20051,19961202,   22,    0
   337, 20051,19961203,   11,    0
   337, 20051,19961204,   17,    0
   337, 20051,19961205,   19,    0
   337, 20051,19961206,   11,    0
   337, 20051,19961207,   17,    0
   337, 20051,19961208,   22,    0
   337, 20051,19961209,   17,    0
   337, 20051,19961210,   22,    0
   337, 20051,19961211,   44,    0
   337, 20051,19961212,   72,    0
   337, 20051,19961213,   72,    0
   337, 20051,19961214,   56,    0
   337, 20051,19961215,   22,    0
   337, 20051,19961216,   25,    0
   337, 20051,19961217,   25,    0
   337, 20051,19961218,   50,    0
   337, 20051,19961219,   39,    0
   337, 20051,19961220,   47,    0
   337, 20051,19961221,   44,    0
   337, 20051,19961222,   33,    0
   337, 20051,19961223,   25,    0
   337, 20051,19961224,   72,    0
   337, 20051,19961225,   44,    0
   337, 20051,19961226,   31,    0
   337, 20051,19961227,   22,    0
   337, 20051,19961228,   36,    0
   337, 20051,19961229,   50,    0
   337, 20051,19961230,   25,    0
   337, 20051,19961231,   86,    0
   337, 20051,19970101,   17,    0
   337, 20051,19970102,   22,    0
   337, 20051,19970103,   61,    0
   337, 20051,19970104,   33,    0
   337, 20051,19970105,   44,    0
   337, 20051,19970106,   11,    0
   337, 20051,19970107,   39,    0
   337, 20051,19970108,   64,    0
   337, 20051,19970109,   33,    0
   337, 20051,19970110,    3,    0
   337, 20051,19970111,   17,    0
   337, 20051,19970112,   17,    0
   337, 20051,19970113,   31,    0
   337, 20051,19970114,   25,    0
   337, 20051,19970115,   25,    0
   337, 20051,19970116,   14,    0
   337, 20051,19970117,   17,    0
   337, 20051,19970118,   33,    0
   337, 20051,19970119,   33,    0
   337, 20051,19970120,   22,    0
   337, 20051,19970121,   22,    0
   337, 20051,19970122,   17,    0
   337, 20051,19970123,   22,    0
   337, 20051,19970124,    8,    0
   337, 20051,19970125,    3,    0
   337, 20051,19970126,   17,    0
   337, 20051,19970127,   11,    0
   337, 20051,19970128,    8,    0
   337, 20051,19970129,   17,    0
   337, 20051,19970130,   28,    0
   337, 20051,19970131,   11,    0
   337, 20051,19970201,   11,    0
   337, 20051,19970202,    6,    0
   337, 20051,19970203,    0,    0
   337, 20051,19970204,   17,    0
   337, 20051,19970205,   14,    0
   337, 20051,19970206,   14,    0
   337, 20051,19970207,    6,    0
   337, 20051,19970208,   11,    0
   337, 20051,19970209,   17,    0
   337, 20051,19970210,    6,    0
   337, 20051,19970211,    6,    0
   337, 20051,19970212,   11,    0
   337, 20051,19970213,   14,    0
   337, 20051,19970214,   11,    0
   337, 20051,19970215,   11,    0
   337, 20051,19970216,   14,    0
   337, 20051,19970217,   11,    0
   337, 20051,19970218,   11,    0
   337, 20051,19970219,    8,    0
   337, 20051,19970220,    8,    0
   337, 20051,19970221,   17,    0
   337, 20051,19970222,   11,    0
   337, 20051,19970223,   19,    0
   337, 20051,19970224,    8,    0
   337, 20051,19970225,   11,    0
   337, 20051,19970226,   11,    0
   337, 20051,19970227,   31,    0
   337, 20051,19970228,   14,    0
   337, 20051,19970301,   11,    0
   337, 20051,19970302,    3,    0
   337, 20051,19970303,   14,    0
   337, 20051,19970304,   11,    0
   337, 20051,19970305,    8,    0
   337, 20051,19970306,   17,    0
   337, 20051,19970307,   14,    0
   337, 20051,19970308,   17,    0
   337, 20051,19970309,   22,    0
   337, 20051,19970310,   22,    0
   337, 20051,19970311,   17,    0
   337, 20051,19970312,   14,    0
   337, 20051,19970313,    8,    0
   337, 20051,19970314,   11,    0
   337, 20051,19970315,   22,    0
   337, 20051,19970316,   11,    0
   337, 20051,19970317,   17,    0
   337, 20051,19970318,   17,    0
   337, 20051,19970319,   11,    0
   337, 20051,19970320,   22,    0
   337, 20051,19970321,   11,    0
   337, 20051,19970322,   17,    0
   337, 20051,19970323,   17,    0
   337, 20051,19970324,    8,    0
   337, 20051,19970325,   56,    0
   337, 20051,19970326,   47,    0
   337, 20051,19970327,   19,    0
   337, 20051,19970328,   17,    0
   337, 20051,19970329,   25,    0
   337, 20051,19970330,   19,    0
   337, 20051,19970331,   25,    0
   337, 20051,19970401,   17,    0
   337, 20051,19970402,   22,    0
   337, 20051,19970403,    6,    0
   337, 20051,19970404,   22,    0
   337, 20051,19970405,   33,    0
   337, 20051,19970406,   14,    0
   337, 20051,19970407,   11,    0
   337, 20051,19970408,   28,    0
   337, 20051,19970409,   44,    0
   337, 20051,19970410,   25,    0
   337, 20051,19970411,   17,    0
   337, 20051,19970412,   11,    0
   337, 20051,19970413,   11,    0
   337, 20051,19970414,   22,    0
   337, 20051,19970415,   17,    0
   337, 20051,19970416,   11,    0
   337, 20051,19970417,   50,    0
   337, 20051,19970418,   39,    0
   337, 20051,19970419,   42,    0
   337, 20051,19970420,   19,    0
   337, 20051,19970421,   50,    0
   337, 20051,19970422,   31,    0
   337, 20051,19970423,   33,    0
   337, 20051,19970424,   22,    0
   337, 20051,19970425,   22,    0
   337, 20051,19970426,   17,    0
   337, 20051,19970427,   19,    0
   337, 20051,19970428,   17,    0
   337, 20051,19970429,   17,    0
   337, 20051,19970430,   17,    0
   337, 20051,19970501,   28,    0
   337, 20051,19970502,    6,    0
   337, 20051,19970503,   22,    0
   337, 20051,19970504,   25,    0
   337, 20051,19970505,   67,    0
   337, 20051,19970506,   50,    0
   337, 20051,19970507,   64,    0
   337, 20051,19970508,   33,    0
   337, 20051,19970509,   25,    0
   337, 20051,19970510,   25,    0
   337, 20051,19970511,   22,    0
   337, 20051,19970512,   17,    0
   337, 20051,19970513,   22,    0
   337, 20051,19970514,   14,    0
   337, 20051,19970515,   47,    0
   337, 20051,19970516,   17,    0
   337, 20051,19970517,   28,    0
   337, 20051,19970518,   42,    0
   337, 20051,19970519,   39,    0
   337, 20051,19970520,   19,    0
   337, 20051,19970521,   19,    0
   337, 20051,19970522,   22,    0
   337, 20051,19970523,   36,    0
   337, 20051,19970524,   31,    0
   337, 20051,19970525,   17,    0
   337, 20051,19970526,   22,    0
   337, 20051,19970527,   17,    0
   337, 20051,19970528,   22,    0
   337, 20051,19970529,   31,    0
   337, 20051,19970530,   33,    0
   337, 20051,19970531,   17,    0
   337, 20051,19970601,   28,    0
   337, 20051,19970602,   33,    0
   337, 20051,19970603,   19,    0
   337, 20051,19970604,   28,    0
   337, 20051,19970605,   69,    0
   337, 20051,19970606,   31,    0
   337, 20051,19970607,   25,    0
   337, 20051,19970608,   14,    0
   337, 20051,19970609,   11,    0
   337, 20051,19970610,   42,    0
   337, 20051,19970611,   28,    0
   337, 20051,19970612,   19,    0
   337, 20051,19970613,   31,    0
   337, 20051,19970614,   11,    0
   337, 20051,19970615,   33,    0
   337, 20051,19970616,   36,    0
   337, 20051,19970617,   28,    0
   337, 20051,19970618,   25,    0
   337, 20051,19970619,   33,    0
   337, 20051,19970620,   28,    0
   337, 20051,19970621,   44,    0
   337, 20051,19970622,   33,    0
   337, 20051,19970623,   14,    0
   337, 20051,19970624,   17,    0
   337, 20051,19970625,   22,    0
   337, 20051,19970626,   33,    0
   337, 20051,19970627,   53,    0
   337, 20051,19970628,   44,    0
   337, 20051,19970629,   50,    0
   337, 20051,19970630,   19,    0
   337, 20051,19970701,   17,    0
   337, 20051,19970702,   44,    0
   337, 20051,19970703,   25,    0
   337, 20051,19970704,   17,    0
   337, 20051,19970705,   17,    0
   337, 20051,19970706,   11,    0
   337, 20051,19970707,   25,    0
   337, 20051,19970708,   22,    0
   337, 20051,19970709,   53,    0
   337, 20051,19970710,   42,    0
   337, 20051,19970711,   14,    0
   337, 20051,19970712,   19,    0
   337, 20051,19970713,   22,    0
   337, 20051,19970714,   44,    0
   337, 20051,19970715,   33,    0
   337, 20051,19970716,   28,    0
   337, 20051,19970717,   11,    0
   337, 20051,19970718,   17,    0
   337, 20051,19970719,   19,    0
   337, 20051,19970720,   28,    0
   337, 20051,19970721,   28,    0
   337, 20051,19970722,   36,    0
   337, 20051,19970723,   42,    0
   337, 20051,19970724,   17,    0
   337, 20051,19970725,   33,    0
   337, 20051,19970726,   17,    0
   337, 20051,19970727,   28,    0
   337, 20051,19970728,   25,    0
   337, 20051,19970729,   22,    0
   337, 20051,19970730,   22,    0
   337, 20051,19970731,   11,    0
   337, 20051,19970801,   14,    0
   337, 20051,19970802,   25,    0
   337, 20051,19970803,   39,    0
   337, 20051,19970804,   33,    0
   337, 20051,19970805,   33,    0
   337, 20051,19970806,   22,    0
   337, 20051,19970807,   22,    0
   337, 20051,19970808,   14,    0
   337, 20051,19970809,   31,    0
   337, 20051,19970810,   36,    0
   337, 20051,19970811,   14,    0
   337, 20051,19970812,   14,    0
   337, 20051,19970813,   19,    0
   337, 20051,19970814,   17,    0
   337, 20051,19970815,   19,    0
   337, 20051,19970816,   31,    0
   337, 20051,19970817,   33,    0
   337, 20051,19970818,   17,    0
   337, 20051,19970819,   19,    0
   337, 20051,19970820,   17,    0
   337, 20051,19970821,   28,    0
   337, 20051,19970822,   33,    0
   337, 20051,19970823,   11,    0
   337, 20051,19970824,   19,    0
   337, 20051,19970825,   31,    0
   337, 20051,19970826,   19,    0
   337, 20051,19970827,   47,    0
   337, 20051,19970828,   42,    0
   337, 20051,19970829,   17,    0
   337, 20051,19970830,   19,    0
   337, 20051,19970831,   22,    0
   337, 20051,19970901,   31,    0
   337, 20051,19970902,   19,    0
   337, 20051,19970903,    8,    0
   337, 20051,19970904,   11,    0
   337, 20051,19970905,   22,    0
   337, 20051,19970906,   22,    0
   337, 20051,19970907,   28,    0
   337, 20051,19970908,   11,    0
   337, 20051,19970909,    8,    0
   337, 20051,19970910,   17,    0
   337, 20051,19970911,   19,    0
   337, 20051,19970912,   28,    0
   337, 20051,19970913,   31,    0
   337, 20051,19970914,   22,    0
   337, 20051,19970915,   11,    0
   337, 20051,19970916,   22,    0
   337, 20051,19970917,   17,    0
   337, 20051,19970918,   11,    0
   337, 20051,19970919,   17,    0
   337, 20051,19970920,   14,    0
   337, 20051,19970921,    8,    0
   337, 20051,19970922,   17,    0
   337, 20051,19970923,   19,    0
   337, 20051,19970924,   19,    0
   337, 20051,19970925,   22,    0
   337, 20051,19970926,   31,    0
   337, 20051,19970927,   17,    0
   337, 20051,19970928,   14,    0
   337, 20051,19970929,   39,    0
   337, 20051,19970930,   28,    0
   337, 20051,19971001,   11,    0
   337, 20051,19971002,   11,    0
   337, 20051,19971003,    8,    0
   337, 20051,19971004,   11,    0
   337, 20051,19971005,   22,    0
   337, 20051,19971006,   17,    0
   337, 20051,19971007,   11,    0
   337, 20051,19971008,   11,    0
   337, 20051,19971009,    8,    0
   337, 20051,19971010,    8,    0
   337, 20051,19971011,   17,    0
   337, 20051,19971012,   19,    0
   337, 20051,19971013,   22,    0
   337, 20051,19971014,   28,    0
   337, 20051,19971015,   11,    0
   337, 20051,19971016,    3,    0
   337, 20051,19971017,   11,    0
   337, 20051,19971018,   33,    0
   337, 20051,19971019,   44,    0
   337, 20051,19971020,   17,    0
   337, 20051,19971021,   17,    0
   337, 20051,19971022,   33,    0
   337, 20051,19971023,   25,    0
   337, 20051,19971024,   17,    0
   337, 20051,19971025,   11,    0
   337, 20051,19971026,   11,    0
   337, 20051,19971027,   17,    0
   337, 20051,19971028,   19,    0
   337, 20051,19971029,   11,    0
   337, 20051,19971030,    8,    0
   337, 20051,19971031,   22,    0
   337, 20051,19971101,   11,    0
   337,908410,19971102,   40,    0
   337, 20051,19971103,   56,    0
   337, 20051,19971104,   22,    0
   337, 20051,19971105,   33,    0
   337, 20051,19971106,   81,    0
   337, 20051,19971107,   22,    0
   337, 20051,19971108,   28,    0
   337, 20051,19971109,   39,    0
   337, 20051,19971110,   28,    0
   337, 20051,19971111,   36,    0
   337, 20051,19971112,   36,    0
   337, 20051,19971113,   33,    0
   337, 20051,19971114,   17,    0
   337, 20051,19971115,   19,    0
   337, 20051,19971116,   11,    0
   337, 20051,19971117,    8,    0
   337, 20051,19971118,   17,    0
   337, 20051,19971119,   11,    0
   337, 20051,19971120,    8,    0
   337, 20051,19971121,   14,    0
   337, 20051,19971122,   47,    0
   337, 20051,19971123,   11,    0
   337, 20051,19971124,   25,    0
   337, 20051,19971125,   22,    0
   337, 20051,19971126,   33,    0
   337, 20051,19971127,    3,    0
   337, 20051,19971128,   14,    0
   337, 20051,19971129,   25,    0
   337, 20051,19971130,    6,    0
   337, 20051,19971201,   17,    0
   337, 20051,19971202,   14,    0
   337, 20051,19971203,    6,    0
   337, 20051,19971204,   11,    0
   337, 20051,19971205,   69,    0
   337, 20051,19971206,   11,    0
   337, 20051,19971207,   11,    0
   337, 20051,19971208,   17,    0
   337, 20051,19971209,   11,    0
   337, 20051,19971210,   11,    0
   337, 20051,19971211,   17,    0
   337, 20051,19971212,   11,    0
   337, 20051,19971213,   22,    0
   337, 20051,19971214,   19,    0
   337, 20051,19971215,   17,    0
   337, 20051,19971216,   44,    0
   337, 20051,19971217,   72,    0
   337, 20051,19971218,   53,    0
   337, 20051,19971219,   36,    0
   337, 20051,19971220,   33,    0
   337, 20051,19971221,   14,    0
   337, 20051,19971222,   28,    0
   337, 20051,19971223,   11,    0
   337, 20051,19971224,   25,    0
   337, 20051,19971225,   14,    0
   337, 20051,19971226,   19,    0
   337, 20051,19971227,   14,    0
   337, 20051,19971228,    6,    0
   337, 20051,19971229,   28,    0
   337, 20051,19971230,   17,    0
   337, 20051,19971231,   17,    0
   337, 20051,19980101,   25,    0
   337, 20051,19980102,    3,    0
   337, 20051,19980103,    8,    0
   337, 20051,19980104,   14,    0
   337, 20051,19980105,    6,    0
   337, 20051,19980106,    6,    0
   337, 20051,19980107,   19,    0
   337, 20051,19980108,   14,    0
   337, 20051,19980109,   17,    0
   337, 20051,19980110,   17,    0
   337, 20051,19980111,   19,    0
   337, 20051,19980112,   44,    0
   337, 20051,19980113,   42,    0
   337, 20051,19980114,    8,    0
   337, 20051,19980115,   17,    0
   337, 20051,19980116,    8,    0
   337, 20051,19980117,   22,    0
   337, 20051,19980118,    3,    0
   337, 20051,19980119,   17,    0
   337, 20051,19980120,    3,    0
   337, 20051,19980121,   25,    0
   337, 20051,19980122,   17,    0
   337, 20051,19980123,    8,    0
   337, 20051,19980124,   14,    0
   337, 20051,19980125,   17,    0
   337, 20051,19980126,    6,    0
   337, 20051,19980127,   17,    0
   337, 20051,19980128,   22,    0
   337, 20051,19980129,    8,    0
   337, 20051,19980130,   22,    0
   337, 20051,19980131,   44,    0
   337, 20051,19980201,   25,    0
   337, 20051,19980202,   36,    0
   337, 20051,19980203,   28,    0
   337, 20051,19980204,   50,    0
   337, 20051,19980205,   14,    0
   337, 20051,19980206,   22,    0
   337, 20051,19980207,   22,    0
   337, 20051,19980208,   28,    0
   337, 20051,19980209,   31,    0
   337, 20051,19980210,   22,    0
   337, 20051,19980211,   17,    0
   337, 20051,19980212,   19,    0
   337, 20051,19980213,   22,    0
   337, 20051,19980214,   14,    0
   337, 20051,19980215,   11,    0
   337, 20051,19980216,    8,    0
   337, 20051,19980217,   11,    0
   337, 20051,19980218,   11,    0
   337, 20051,19980219,   11,    0
   337, 20051,19980220,   11,    0
   337, 20051,19980221,   17,    0
   337, 20051,19980222,   22,    0
   337, 20051,19980223,   31,    0
   337, 20051,19980224,   39,    0
   337, 20051,19980225,   14,    0
   337, 20051,19980226,   17,    0
   337, 20051,19980227,   11,    0
   337, 20051,19980228,   17,    0
   337, 20051,19980301,    8,    0
   337, 20051,19980302,    8,    0
   337, 20051,19980303,   11,    0
   337, 20051,19980304,   14,    0
   337, 20051,19980305,   11,    0
   337, 20051,19980306,   17,    0
   337, 20051,19980307,   11,    0
   337, 20051,19980308,   11,    0
   337, 20051,19980309,   22,    0
   337, 20051,19980310,   28,    0
   337, 20051,19980311,   39,    0
   337, 20051,19980312,   56,    0
   337, 20051,19980313,   28,    0
   337, 20051,19980314,   17,    0
   337, 20051,19980315,   11,    0
   337, 20051,19980316,   14,    0
   337, 20051,19980317,   11,    0
   337, 20051,19980318,   28,    0
   337, 20051,19980319,    8,    0
   337, 20051,19980320,   11,    0
   337, 20051,19980321,   17,    0
   337, 20051,19980322,   17,    0
   337, 20051,19980323,   19,    0
   337, 20051,19980324,   22,    0
   337, 20051,19980325,   19,    0
   337, 20051,19980326,   11,    0
   337, 20051,19980327,   19,    0
   337, 20051,19980328,   17,    0
   337, 20051,19980329,   28,    0
   337, 20051,19980330,   25,    0
   337, 20051,19980331,   22,    0
   337, 20051,19980401,   19,    0
   337, 20051,19980402,   19,    0
   337, 20051,19980403,   47,    0
   337, 20051,19980404,   42,    0
   337, 20051,19980405,   33,    0
   337, 20051,19980406,   28,    0
   337, 20051,19980407,   25,    0
   337, 20051,19980408,   28,    0
   337, 20051,19980409,   44,    0
   337, 20051,19980410,   50,    0
   337, 20051,19980411,   42,    0
   337, 20051,19980412,   22,    0
   337, 20051,19980413,   22,    0
   337, 20051,19980414,   36,    0
   337, 20051,19980415,   31,    0
   337, 20051,19980416,   53,    0
   337, 20051,19980417,   67,    0
   337, 20051,19980418,   17,    0
   337, 20051,19980419,   28,    0
   337, 20051,19980420,   19,    0
   337, 20051,19980421,   17,    0
   337, 20051,19980422,   33,    0
   337, 20051,19980423,   17,    0
   337, 20051,19980424,   11,    0
   337, 20051,19980425,   31,    0
   337, 20051,19980426,   47,    0
   337, 20051,19980427,   47,    0
   337, 20051,19980428,   42,    0
   337, 20051,19980429,   64,    0
   337, 20051,19980430,   31,    0
   337, 20051,19980501,   28,    0
   337, 20051,19980502,   22,    0
   337, 20051,19980503,   33,    0
   337, 20051,19980504,   19,    0
   337, 20051,19980505,   19,    0
   337, 20051,19980506,   17,    0
   337, 20051,19980507,   19,    0
   337, 20051,19980508,   39,    0
   337, 20051,19980509,   19,    0
   337, 20051,19980510,   36,    0
   337, 20051,19980511,   36,    0
   337, 20051,19980512,   19,    0
   337, 20051,19980513,   28,    0
   337, 20051,19980514,   22,    0
   337, 20051,19980515,   14,    0
   337, 20051,19980516,   22,    0
   337, 20051,19980517,   11,    0
   337, 20051,19980518,   22,    0
   337, 20051,19980519,   25,    0
   337, 20051,19980520,   11,    0
   337, 20051,19980521,   17,    0
   337, 20051,19980522,   19,    0
   337, 20051,19980523,   28,    0
   337, 20051,19980524,   33,    0
   337, 20051,19980525,   36,    0
   337, 20051,19980526,   28,    0
   337, 20051,19980527,   22,    0
   337, 20051,19980528,   39,    0
   337, 20051,19980529,   33,    0
   337, 20051,19980530,   36,    0
   337, 20051,19980531,   28,    0
   337, 20051,19980601,   28,    0
   337, 20051,19980602,   17,    0
   337, 20051,19980603,   17,    0
   337, 20051,19980604,   25,    0
   337, 20051,19980605,   36,    0
   337, 20051,19980606,   33,    0
   337, 20051,19980607,   14,    0
   337, 20051,19980608,   11,    0
   337, 20051,19980609,   19,    0
   337, 20051,19980610,   36,    0
   337, 20051,19980611,   33,    0
   337, 20051,19980612,   36,    0
   337, 20051,19980613,   19,    0
   337, 20051,19980614,   25,    0
   337, 20051,19980615,   33,    0
   337, 20051,19980616,   17,    0
   337, 20051,19980617,   14,    0
   337, 20051,19980618,   17,    0
   337, 20051,19980619,   17,    0
   337, 20051,19980620,   14,    0
   337, 20051,19980621,   17,    0
   337, 20051,19980622,   17,    0
   337, 20051,19980623,   19,    0
   337, 20051,19980624,   36,    0
   337, 20051,19980625,   33,    0
   337, 20051,19980626,   17,    0
   337, 20051,19980627,   25,    0
   337, 20051,19980628,   17,    0
   337, 20051,19980629,   28,    0
   337, 20051,19980630,   56,    0
   337, 20051,19980701,   42,    0
   337, 20051,19980702,   28,    0
   337, 20051,19980703,   14,    0
   337, 20051,19980704,   17,    0
   337, 20051,19980705,   31,    0
   337, 20051,19980706,   36,    0
   337, 20051,19980707,   22,    0
   337, 20051,19980708,   17,    0
   337, 20051,19980709,   25,    0
   337, 20051,19980710,   22,    0
   337, 20051,19980711,   14,    0
   337, 20051,19980712,    6,    0
   337, 20051,19980713,   19,    0
   337, 20051,19980714,   28,    0
   337, 20051,19980715,   28,    0
   337, 20051,19980716,   11,    0
   337, 20051,19980717,   22,    0
   337, 20051,19980718,   25,    0
   337, 20051,19980719,   28,    0
   337, 20051,19980720,   39,    0
   337, 20051,19980721,   28,    0
   337, 20051,19980722,    6,    0
   337, 20051,19980723,   14,    0
   337, 20051,19980724,   22,    0
   337, 20051,19980725,   28,    0
   337, 20051,19980726,   25,    0
   337, 20051,19980727,   31,    0
   337, 20051,19980728,   22,    0
   337, 20051,19980729,   19,    0
   337, 20051,19980730,   31,    0
   337, 20051,19980731,   39,    0
   337, 20051,19980801,   31,    0
   337, 20051,19980802,   22,    0
   337, 20051,19980803,   39,    0
   337, 20051,19980804,   28,    0
   337, 20051,19980805,   17,    0
   337, 20051,19980806,   17,    0
   337, 20051,19980807,   17,    0
   337, 20051,19980808,   19,    0
   337, 20051,19980809,   22,    0
   337, 20051,19980810,   22,    0
   337, 20051,19980811,   25,    0
   337, 20051,19980812,   44,    0
   337, 20051,19980813,   31,    0
   337, 20051,19980814,   28,    0
   337, 20051,19980815,   33,    0
   337, 20051,19980816,   25,    0
   337, 20051,19980817,   44,    0
   337, 20051,19980818,   28,    0
   337, 20051,19980819,   22,    0
   337, 20051,19980820,   14,    0
   337, 20051,19980821,   17,    0
   337, 20051,19980822,   17,    0
   337, 20051,19980823,   22,    0
   337, 20051,19980824,   22,    0
   337, 20051,19980825,   31,    0
   337, 20051,19980826,   39,    0
   337, 20051,19980827,   44,    0
   337, 20051,19980828,   33,    0
   337, 20051,19980829,   33,    0
   337, 20051,19980830,   33,    0
   337, 20051,19980831,   22,    0
   337, 20051,19980901,   25,    0
   337, 20051,19980902,   36,    0
   337, 20051,19980903,   22,    0
   337, 20051,19980904,   33,    0
   337, 20051,19980905,   11,    0
   337, 20051,19980906,   28,    0
   337, 20051,19980907,   33,    0
   337, 20051,19980908,   14,    0
   337, 20051,19980909,   19,    0
   337, 20051,19980910,   28,    0
   337, 20051,19980911,   33,    0
   337, 20051,19980912,   39,    0
   337, 20051,19980913,   39,    0
   337, 20051,19980914,   25,    0
   337, 20051,19980915,   17,    0
   337, 20051,19980916,   11,    0
   337, 20051,19980917,   11,    0
   337, 20051,19980918,   11,    0
   337, 20051,19980919,   22,    0
   337, 20051,19980920,   22,    0
   337, 20051,19980921,   22,    0
   337, 20051,19980922,   22,    0
   337, 20051,19980923,   19,    0
   337, 20051,19980924,   25,    0
   337, 20051,19980925,   39,    0
   337, 20051,19980926,   47,    0
   337, 20051,19980927,   17,    0
   337, 20051,19980928,   67,    0
   337, 20051,19980929,   39,    0
   337, 20051,19980930,   33,    0
   337, 20051,19981001,   25,    0
   337, 20051,19981002,   14,    0
   337, 20051,19981003,    8,    0
   337, 20051,19981004,   67,    0
   337, 20051,19981005,   33,    0
   337, 20051,19981006,   31,    0
   337, 20051,19981007,    6,    0
   337, 20051,19981008,   31,    0
   337, 20051,19981009,   25,    0
   337, 20051,19981010,   14,    0
   337, 20051,19981011,    8,    0
   337, 20051,19981012,   17,    0
   337, 20051,19981013,   14,    0
   337, 20051,19981014,    0,    0
   337, 20051,19981015,   11,    0
   337, 20051,19981016,    8,    0
   337, 20051,19981017,   17,    0
   337, 20051,19981018,   17,    0
   337, 20051,19981019,   19,    0
   337, 20051,19981020,   28,    0
   337, 20051,19981021,    6,    0
   337, 20051,19981022,    8,    0
   337, 20051,19981023,    8,    0
   337, 20051,19981024,    6,    0
   337, 20051,19981025,   14,    0
   337, 20051,19981026,   22,    0
   337, 20051,19981027,   17,    0
   337, 20051,19981028,   11,    0
   337, 20051,19981029,   17,    0
   337, 20051,19981030,   11,    0
   337, 20051,19981031,   17,    0
   337, 20051,19981101,   28,    0
   337, 20051,19981102,    6,    0
   337, 20051,19981103,   14,    0
   337, 20051,19981104,   28,    0
   337, 20051,19981105,   17,    0
   337, 20051,19981106,   31,    0
   337, 20051,19981107,   22,    0
   337, 20051,19981108,   14,    0
   337, 20051,19981109,   11,    0
   337, 20051,19981110,    3,    0
   337, 20051,19981111,    3,    0
   337, 20051,19981112,   31,    0
   337, 20051,19981113,   25,    0
   337, 20051,19981114,   25,    0
   337, 20051,19981115,   11,    0
   337, 20051,19981116,   11,    0
   337, 20051,19981117,    3,    0
   337, 20051,19981118,    6,    0
   337, 20051,19981119,   28,    0
   337, 20051,19981120,   19,    0
   337, 20051,19981121,   11,    0
   337, 20051,19981122,   14,    0
   337, 20051,19981123,   14,    0
   337, 20051,19981124,   17,    0
   337, 20051,19981125,   11,    0
   337, 20051,19981126,   17,    0
   337, 20051,19981127,   14,    0
   337, 20051,19981128,    3,    0
   337, 20051,19981129,   17,    0
   337, 20051,19981130,   22,    0
   337, 20051,19981201,   17,    0
   337, 20051,19981202,   42,    0
   337, 20051,19981203,   28,    0
   337, 20051,19981204,    6,    0
   337, 20051,19981205,    8,    0
   337, 20051,19981206,   11,    0
   337, 20051,19981207,   11,    0
   337, 20051,19981208,    6,    0
   337, 20051,19981209,   11,    0
   337, 20051,19981210,    0,    0
   337, 20051,19981211,    3,    0
   337, 20051,19981212,   19,    0
   337, 20051,19981213,   25,    0
   337, 20051,19981214,   22,    0
   337, 20051,19981215,    8,    0
   337, 20051,19981216,   11,    0
   337, 20051,19981217,    8,    0
   337, 20051,19981218,    6,    0
   337, 20051,19981219,   11,    0
   337, 20051,19981220,   14,    0
   337, 20051,19981221,   28,    0
   337, 20051,19981222,   31,    0
   337, 20051,19981223,   17,    0
   337, 20051,19981224,   11,    0
   337, 20051,19981225,   28,    0
   337, 20051,19981226,   19,    0
   337, 20051,19981227,    8,    0
   337, 20051,19981228,   17,    0
   337, 20051,19981229,   28,    0
   337, 20051,19981230,   42,    0
   337, 20051,19981231,   56,    0
   337, 20051,19990101,   25,    0
   337, 20051,19990102,    8,    0
   337, 20051,19990103,   14,    0
   337, 20051,19990104,   22,    0
   337, 20051,19990105,   22,    0
   337, 20051,19990106,   17,    0
   337, 20051,19990107,    8,    0
   337, 20051,19990108,    6,    0
   337, 20051,19990109,   19,    0
   337, 20051,19990110,   44,    0
   337, 20051,19990111,   28,    0
   337, 20051,19990112,   28,    0
