EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 13-05-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 FG   : Wind speed in 0.1 m/s
30-34 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station MALAGA AEROPUERTO, SPAIN (STAID: 231)
Blended and updated with sources:15613 908482 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   FG, Q_FG
   231, 15613,19510903,   17,    0
   231, 15613,19510904,   17,    0
   231, 15613,19510905,   17,    0
   231, 15613,19510906,   25,    0
   231, 15613,19510907,   22,    0
   231, 15613,19510908,   31,    0
   231, 15613,19510909,   22,    0
   231, 15613,19510910,   17,    0
   231, 15613,19510911,   17,    0
   231, 15613,19510912,   25,    0
   231, 15613,19510913,   19,    0
   231, 15613,19510914,   56,    0
   231, 15613,19510915,   39,    0
   231, 15613,19510916,   36,    0
   231, 15613,19510917,   17,    0
   231, 15613,19510918,   17,    0
   231, 15613,19510919,   17,    0
   231, 15613,19510920,   17,    0
   231, 15613,19510921,   14,    0
   231, 15613,19510922,   17,    0
   231, 15613,19510923,   22,    0
   231, 15613,19510924,   22,    0
   231, 15613,19510925,   25,    0
   231, 15613,19510926,   67,    0
   231, 15613,19510927,   47,    0
   231, 15613,19510928,   33,    0
   231, 15613,19510929,   17,    0
   231, 15613,19510930,   14,    0
   231, 15613,19511001,   17,    0
   231, 15613,19511002,   33,    0
   231, 15613,19511003,   25,    0
   231, 15613,19511004,   33,    0
   231, 15613,19511005,   17,    0
   231, 15613,19511006,   17,    0
   231, 15613,19511007,   14,    0
   231, 15613,19511008,    8,    0
   231, 15613,19511009,   17,    0
   231, 15613,19511010,   22,    0
   231, 15613,19511011,   17,    0
   231, 15613,19511012,   17,    0
   231, 15613,19511013,   11,    0
   231, 15613,19511014,   44,    0
   231, 15613,19511015,   58,    0
   231, 15613,19511016,   28,    0
   231, 15613,19511017,   22,    0
   231, 15613,19511018,   17,    0
   231, 15613,19511019,   28,    0
   231, 15613,19511020,   39,    0
   231, 15613,19511021,   25,    0
   231, 15613,19511022,   39,    0
   231, 15613,19511023,   92,    0
   231, 15613,19511024,   56,    0
   231, 15613,19511025,   31,    0
   231, 15613,19511026,   25,    0
   231, 15613,19511027,   17,    0
   231, 15613,19511028,   22,    0
   231, 15613,19511029,   22,    0
   231, 15613,19511030,   14,    0
   231, 15613,19511031,   17,    0
   231, 15613,19511101,   22,    0
   231, 15613,19511102,   19,    0
   231, 15613,19511103,   19,    0
   231, 15613,19511104,   17,    0
   231, 15613,19511105,   53,    0
   231, 15613,19511106,   17,    0
   231, 15613,19511107,   19,    0
   231, 15613,19511108,   22,    0
   231, 15613,19511109,   28,    0
   231, 15613,19511110,   17,    0
   231, 15613,19511111,   17,    0
   231, 15613,19511112,   17,    0
   231, 15613,19511113,   28,    0
   231, 15613,19511114,   56,    0
   231, 15613,19511115,   22,    0
   231, 15613,19511116,   14,    0
   231, 15613,19511117,   11,    0
   231, 15613,19511118,   44,    0
   231, 15613,19511119,   47,    0
   231, 15613,19511120,   72,    0
   231, 15613,19511121,   58,    0
   231, 15613,19511122,   78,    0
   231, 15613,19511123,   94,    0
   231, 15613,19511124,   39,    0
   231, 15613,19511125,   11,    0
   231, 15613,19511126,   17,    0
   231, 15613,19511127,   17,    0
   231, 15613,19511128,   14,    0
   231, 15613,19511129,   14,    0
   231, 15613,19511130,   58,    0
   231, 15613,19511201,   39,    0
   231, 15613,19511202,   25,    0
   231, 15613,19511203,   11,    0
   231, 15613,19511204,   22,    0
   231, 15613,19511205,   22,    0
   231, 15613,19511206,   19,    0
   231, 15613,19511207,   19,    0
   231, 15613,19511208,   17,    0
   231, 15613,19511209,   17,    0
   231, 15613,19511210,   17,    0
   231, 15613,19511211,   25,    0
   231, 15613,19511212,   28,    0
   231, 15613,19511213,   67,    0
   231, 15613,19511214,   39,    0
   231, 15613,19511215,   17,    0
   231, 15613,19511216,   17,    0
   231, 15613,19511217,   25,    0
   231, 15613,19511218,   31,    0
   231, 15613,19511219,   22,    0
   231, 15613,19511220,   14,    0
   231, 15613,19511221,   44,    0
   231, 15613,19511222,  136,    0
   231, 15613,19511223,   50,    0
   231, 15613,19511224,   19,    0
   231, 15613,19511225,   17,    0
   231, 15613,19511226,   44,    0
   231, 15613,19511227,   22,    0
   231, 15613,19511228,   64,    0
   231, 15613,19511229,   69,    0
   231, 15613,19511230,   53,    0
   231, 15613,19511231,   17,    0
   231, 15613,19520101,   33,    0
   231, 15613,19520102,   39,    0
   231, 15613,19520103,   53,    0
   231, 15613,19520104,   42,    0
   231, 15613,19520105,   14,    0
   231, 15613,19520106,   33,    0
   231, 15613,19520107,   22,    0
   231, 15613,19520108,   42,    0
   231, 15613,19520109,   17,    0
   231, 15613,19520110,   19,    0
   231, 15613,19520111,   33,    0
   231, 15613,19520112,   56,    0
   231, 15613,19520113,   25,    0
   231, 15613,19520114,   17,    0
   231, 15613,19520115,   11,    0
   231, 15613,19520116,   22,    0
   231, 15613,19520117,   19,    0
   231, 15613,19520118,   36,    0
   231, 15613,19520119,   31,    0
   231, 15613,19520120,   25,    0
   231, 15613,19520121,   31,    0
   231, 15613,19520122,   50,    0
   231, 15613,19520123,   22,    0
   231, 15613,19520124,   17,    0
   231, 15613,19520125,   17,    0
   231, 15613,19520126,   25,    0
   231, 15613,19520127,   22,    0
   231, 15613,19520128,   31,    0
   231, 15613,19520129,   28,    0
   231, 15613,19520130,   22,    0
   231, 15613,19520131,   22,    0
   231, 15613,19520201,   50,    0
   231, 15613,19520202,   78,    0
   231, 15613,19520203,  117,    0
   231, 15613,19520204,   58,    0
   231, 15613,19520205,   17,    0
   231, 15613,19520206,   22,    0
   231, 15613,19520207,   25,    0
   231, 15613,19520208,   36,    0
   231, 15613,19520209,   31,    0
   231, 15613,19520210,   22,    0
   231, 15613,19520211,   17,    0
   231, 15613,19520212,   14,    0
   231, 15613,19520213,   17,    0
   231, 15613,19520214,   44,    0
   231, 15613,19520215,   39,    0
   231, 15613,19520216,   22,    0
   231, 15613,19520217,   28,    0
   231, 15613,19520218,   28,    0
   231, 15613,19520219,   22,    0
   231, 15613,19520220,   42,    0
   231, 15613,19520221,   81,    0
   231, 15613,19520222,   17,    0
   231, 15613,19520223,   17,    0
   231, 15613,19520224,   19,    0
   231, 15613,19520225,   33,    0
   231, 15613,19520226,   17,    0
   231, 15613,19520227,   17,    0
   231, 15613,19520228,   11,    0
   231, 15613,19520229,   17,    0
   231, 15613,19520301,   19,    0
   231, 15613,19520302,   17,    0
   231, 15613,19520303,   17,    0
   231, 15613,19520304,   11,    0
   231, 15613,19520305,   19,    0
   231, 15613,19520306,   17,    0
   231, 15613,19520307,   19,    0
   231, 15613,19520308,   17,    0
   231, 15613,19520309,   31,    0
   231, 15613,19520310,   28,    0
   231, 15613,19520311,   14,    0
   231, 15613,19520312,   28,    0
   231, 15613,19520313,   17,    0
   231, 15613,19520314,   17,    0
   231, 15613,19520315,   36,    0
   231, 15613,19520316,   44,    0
   231, 15613,19520317,   42,    0
   231, 15613,19520318,   22,    0
   231, 15613,19520319,   25,    0
   231, 15613,19520320,   17,    0
   231, 15613,19520321,   17,    0
   231, 15613,19520322,   17,    0
   231, 15613,19520323,   14,    0
   231, 15613,19520324,   44,    0
   231, 15613,19520325,   22,    0
   231, 15613,19520326,   11,    0
   231, 15613,19520327,   17,    0
   231, 15613,19520328,   25,    0
   231, 15613,19520329,   53,    0
   231, 15613,19520330,   61,    0
   231, 15613,19520331,   44,    0
   231, 15613,19520401,   19,    0
   231, 15613,19520402,   36,    0
   231, 15613,19520403,   44,    0
   231, 15613,19520404,   25,    0
   231, 15613,19520405,   25,    0
   231, 15613,19520406,   22,    0
   231, 15613,19520407,   17,    0
   231, 15613,19520408,   17,    0
   231, 15613,19520409,   17,    0
   231, 15613,19520410,   17,    0
   231, 15613,19520411,   11,    0
   231, 15613,19520412,   17,    0
   231, 15613,19520413,   14,    0
   231, 15613,19520414,   25,    0
   231, 15613,19520415,   22,    0
   231, 15613,19520416,   17,    0
   231, 15613,19520417,   17,    0
   231, 15613,19520418,   17,    0
   231, 15613,19520419,   17,    0
   231, 15613,19520420,   25,    0
   231, 15613,19520421,   17,    0
   231, 15613,19520422,   39,    0
   231, 15613,19520423,   33,    0
   231, 15613,19520424,   19,    0
   231, 15613,19520425,   17,    0
   231, 15613,19520426,   14,    0
   231, 15613,19520427,   17,    0
   231, 15613,19520428,   17,    0
   231, 15613,19520429,   17,    0
   231, 15613,19520430,   17,    0
   231, 15613,19520501,   22,    0
   231, 15613,19520502,   14,    0
   231, 15613,19520503,   17,    0
   231, 15613,19520504,   36,    0
   231, 15613,19520505,   19,    0
   231, 15613,19520506,   25,    0
   231, 15613,19520507,   28,    0
   231, 15613,19520508,   17,    0
   231, 15613,19520509,   11,    0
   231, 15613,19520510,   22,    0
   231, 15613,19520511,   44,    0
   231, 15613,19520512,   28,    0
   231, 15613,19520513,   11,    0
   231, 15613,19520514,   17,    0
   231, 15613,19520515,   19,    0
   231, 15613,19520516,   22,    0
   231, 15613,19520517,   19,    0
   231, 15613,19520518,   22,    0
   231, 15613,19520519,   22,    0
   231, 15613,19520520,   22,    0
   231, 15613,19520521,   17,    0
   231, 15613,19520522,   17,    0
   231, 15613,19520523,   28,    0
   231, 15613,19520524,   25,    0
   231, 15613,19520525,   14,    0
   231, 15613,19520526,   17,    0
   231, 15613,19520527,   39,    0
   231, 15613,19520528,   17,    0
   231, 15613,19520529,   19,    0
   231, 15613,19520530,   17,    0
   231, 15613,19520531,   22,    0
   231, 15613,19520601,   28,    0
   231, 15613,19520602,   11,    0
   231, 15613,19520603,   22,    0
   231, 15613,19520604,   17,    0
   231, 15613,19520605,   19,    0
   231, 15613,19520606,   31,    0
   231, 15613,19520607,   28,    0
   231, 15613,19520608,   33,    0
   231, 15613,19520609,   28,    0
   231, 15613,19520610,   17,    0
   231, 15613,19520611,   28,    0
   231, 15613,19520612,   28,    0
   231, 15613,19520613,   31,    0
   231, 15613,19520614,   19,    0
   231, 15613,19520615,   17,    0
   231, 15613,19520616,   22,    0
   231, 15613,19520617,   17,    0
   231, 15613,19520618,   19,    0
   231, 15613,19520619,   31,    0
   231, 15613,19520620,   11,    0
   231, 15613,19520621,   17,    0
   231, 15613,19520622,   17,    0
   231, 15613,19520623,   19,    0
   231, 15613,19520624,   17,    0
   231, 15613,19520625,   17,    0
   231, 15613,19520626,   28,    0
   231, 15613,19520627,   33,    0
   231, 15613,19520628,   19,    0
   231, 15613,19520629,   14,    0
   231, 15613,19520630,   22,    0
   231, 15613,19520701,   31,    0
   231, 15613,19520702,   22,    0
   231, 15613,19520703,   22,    0
   231, 15613,19520704,   28,    0
   231, 15613,19520705,   31,    0
   231, 15613,19520706,   22,    0
   231, 15613,19520707,   25,    0
   231, 15613,19520708,   22,    0
   231, 15613,19520709,   17,    0
   231, 15613,19520710,   22,    0
   231, 15613,19520711,   17,    0
   231, 15613,19520712,   22,    0
   231, 15613,19520713,   22,    0
   231, 15613,19520714,   39,    0
   231, 15613,19520715,   25,    0
   231, 15613,19520716,   31,    0
   231, 15613,19520717,   22,    0
   231, 15613,19520718,   25,    0
   231, 15613,19520719,    8,    0
   231, 15613,19520720,   31,    0
   231, 15613,19520721,   25,    0
   231, 15613,19520722,   19,    0
   231, 15613,19520723,   17,    0
   231, 15613,19520724,   22,    0
   231, 15613,19520725,   19,    0
   231, 15613,19520726,   19,    0
   231, 15613,19520727,   19,    0
   231, 15613,19520728,   56,    0
   231, 15613,19520729,   61,    0
   231, 15613,19520730,   17,    0
   231, 15613,19520731,   17,    0
   231, 15613,19520801,   33,    0
   231, 15613,19520802,   11,    0
   231, 15613,19520803,   11,    0
   231, 15613,19520804,   25,    0
   231, 15613,19520805,   17,    0
   231, 15613,19520806,   17,    0
   231, 15613,19520807,   50,    0
   231, 15613,19520808,   72,    0
   231, 15613,19520809,   75,    0
   231, 15613,19520810,   28,    0
   231, 15613,19520811,   19,    0
   231, 15613,19520812,   25,    0
   231, 15613,19520813,   28,    0
   231, 15613,19520814,   22,    0
   231, 15613,19520815,   22,    0
   231, 15613,19520816,   28,    0
   231, 15613,19520817,   25,    0
   231, 15613,19520818,   22,    0
   231, 15613,19520819,   25,    0
   231, 15613,19520820,   31,    0
   231, 15613,19520821,   19,    0
   231, 15613,19520822,   14,    0
   231, 15613,19520823,   17,    0
   231, 15613,19520824,   22,    0
   231, 15613,19520825,   14,    0
   231, 15613,19520826,   25,    0
   231, 15613,19520827,   19,    0
   231, 15613,19520828,   22,    0
   231, 15613,19520829,   17,    0
   231, 15613,19520830,   22,    0
   231, 15613,19520831,   22,    0
   231, 15613,19520901,   31,    0
   231, 15613,19520902,   25,    0
   231, 15613,19520903,   17,    0
   231, 15613,19520904,   14,    0
   231, 15613,19520905,   25,    0
   231, 15613,19520906,   33,    0
   231, 15613,19520907,   28,    0
   231, 15613,19520908,   25,    0
   231, 15613,19520909,   19,    0
   231, 15613,19520910,   11,    0
   231, 15613,19520911,   19,    0
   231, 15613,19520912,   25,    0
   231, 15613,19520913,   25,    0
   231, 15613,19520914,   25,    0
   231, 15613,19520915,   36,    0
   231, 15613,19520916,   17,    0
   231, 15613,19520917,   22,    0
   231, 15613,19520918,   17,    0
   231, 15613,19520919,   22,    0
   231, 15613,19520920,   14,    0
   231, 15613,19520921,   17,    0
   231, 15613,19520922,   17,    0
   231, 15613,19520923,   17,    0
   231, 15613,19520924,   22,    0
   231, 15613,19520925,   17,    0
   231, 15613,19520926,   53,    0
   231, 15613,19520927,   36,    0
   231, 15613,19520928,   17,    0
   231, 15613,19520929,   39,    0
   231, 15613,19520930,   14,    0
   231, 15613,19521001,   39,    0
   231, 15613,19521002,   25,    0
   231, 15613,19521003,   17,    0
   231, 15613,19521004,   17,    0
   231, 15613,19521005,   22,    0
   231, 15613,19521006,   19,    0
   231, 15613,19521007,   17,    0
   231, 15613,19521008,   17,    0
   231, 15613,19521009,   22,    0
   231, 15613,19521010,   19,    0
   231, 15613,19521011,   22,    0
   231, 15613,19521012,   33,    0
   231, 15613,19521013,   22,    0
   231, 15613,19521014,   31,    0
   231, 15613,19521015,   14,    0
   231, 15613,19521016,   11,    0
   231, 15613,19521017,   11,    0
   231, 15613,19521018,   17,    0
   231, 15613,19521019,    8,    0
   231, 15613,19521020,   14,    0
   231, 15613,19521021,   17,    0
   231, 15613,19521022,   31,    0
   231, 15613,19521023,   56,    0
   231, 15613,19521024,   39,    0
   231, 15613,19521025,   33,    0
   231, 15613,19521026,   25,    0
   231, 15613,19521027,   14,    0
   231, 15613,19521028,   11,    0
   231, 15613,19521029,   11,    0
   231, 15613,19521030,   25,    0
   231, 15613,19521031,   17,    0
   231, 15613,19521101,   50,    0
   231, 15613,19521102,   33,    0
   231, 15613,19521103,   28,    0
   231, 15613,19521104,   25,    0
   231, 15613,19521105,   19,    0
   231, 15613,19521106,   44,    0
   231, 15613,19521107,   39,    0
   231, 15613,19521108,   44,    0
   231, 15613,19521109,   33,    0
   231, 15613,19521110,   22,    0
   231, 15613,19521111,   25,    0
   231, 15613,19521112,   17,    0
   231, 15613,19521113,   17,    0
   231, 15613,19521114,   25,    0
   231, 15613,19521115,   39,    0
   231, 15613,19521116,   17,    0
   231, 15613,19521117,   19,    0
   231, 15613,19521118,   33,    0
   231, 15613,19521119,   33,    0
   231, 15613,19521120,   33,    0
   231, 15613,19521121,   53,    0
   231, 15613,19521122,   33,    0
   231, 15613,19521123,   42,    0
   231, 15613,19521124,   22,    0
   231, 15613,19521125,   14,    0
   231, 15613,19521126,   17,    0
   231, 15613,19521127,    3,    0
   231, 15613,19521128,   11,    0
   231, 15613,19521129,   17,    0
   231, 15613,19521130,   17,    0
   231, 15613,19521201,   17,    0
   231, 15613,19521202,   11,    0
   231, 15613,19521203,   28,    0
   231, 15613,19521204,   47,    0
   231, 15613,19521205,   50,    0
   231, 15613,19521206,   39,    0
   231, 15613,19521207,   47,    0
   231, 15613,19521208,   42,    0
   231, 15613,19521209,   22,    0
   231, 15613,19521210,   14,    0
   231, 15613,19521211,   39,    0
   231, 15613,19521212,   44,    0
   231, 15613,19521213,   14,    0
   231, 15613,19521214,   39,    0
   231, 15613,19521215,   33,    0
   231, 15613,19521216,   39,    0
   231, 15613,19521217,   75,    0
   231, 15613,19521218,   67,    0
   231, 15613,19521219,   69,    0
   231, 15613,19521220,   47,    0
   231, 15613,19521221,   25,    0
   231, 15613,19521222,   28,    0
   231, 15613,19521223,   17,    0
   231, 15613,19521224,   14,    0
   231, 15613,19521225,   11,    0
   231, 15613,19521226,   22,    0
   231, 15613,19521227,   33,    0
   231, 15613,19521228,   17,    0
   231, 15613,19521229,   17,    0
   231, 15613,19521230,   11,    0
   231, 15613,19521231,   28,    0
   231, 15613,19530101,   28,    0
   231, 15613,19530102,   44,    0
   231, 15613,19530103,   47,    0
   231, 15613,19530104,   36,    0
   231, 15613,19530105,   44,    0
   231, 15613,19530106,   44,    0
   231, 15613,19530107,   58,    0
   231, 15613,19530108,   56,    0
   231, 15613,19530109,   36,    0
   231, 15613,19530110,   25,    0
   231, 15613,19530111,   22,    0
   231, 15613,19530112,   17,    0
   231, 15613,19530113,   17,    0
   231, 15613,19530114,   14,    0
   231, 15613,19530115,   31,    0
   231, 15613,19530116,   83,    0
   231, 15613,19530117,   69,    0
   231, 15613,19530118,   33,    0
   231, 15613,19530119,   72,    0
   231, 15613,19530120,   19,    0
   231, 15613,19530121,   17,    0
   231, 15613,19530122,   25,    0
   231, 15613,19530123,   19,    0
   231, 15613,19530124,   19,    0
   231, 15613,19530125,   14,    0
   231, 15613,19530126,   28,    0
   231, 15613,19530127,   31,    0
   231, 15613,19530128,   17,    0
   231, 15613,19530129,   17,    0
   231, 15613,19530130,   14,    0
   231, 15613,19530131,   28,    0
   231, 15613,19530201,   31,    0
   231, 15613,19530202,   22,    0
   231, 15613,19530203,   14,    0
   231, 15613,19530204,   25,    0
   231, 15613,19530205,   33,    0
   231, 15613,19530206,    8,    0
   231, 15613,19530207,   17,    0
   231, 15613,19530208,   25,    0
   231, 15613,19530209,   17,    0
   231, 15613,19530210,   19,    0
   231, 15613,19530211,   25,    0
   231, 15613,19530212,   17,    0
   231, 15613,19530213,   22,    0
   231, 15613,19530214,   28,    0
   231, 15613,19530215,   22,    0
   231, 15613,19530216,   42,    0
   231, 15613,19530217,   11,    0
   231, 15613,19530218,   17,    0
   231, 15613,19530219,   17,    0
   231, 15613,19530220,   14,    0
   231, 15613,19530221,   25,    0
   231, 15613,19530222,   25,    0
   231, 15613,19530223,   17,    0
   231, 15613,19530224,   19,    0
   231, 15613,19530225,   25,    0
   231, 15613,19530226,   22,    0
   231, 15613,19530227,   14,    0
   231, 15613,19530228,   33,    0
   231, 15613,19530301,   17,    0
   231, 15613,19530302,   31,    0
   231, 15613,19530303,   44,    0
   231, 15613,19530304,   53,    0
   231, 15613,19530305,   28,    0
   231, 15613,19530306,   14,    0
   231, 15613,19530307,   22,    0
   231, 15613,19530308,   22,    0
   231, 15613,19530309,   31,    0
   231, 15613,19530310,   33,    0
   231, 15613,19530311,   17,    0
   231, 15613,19530312,   31,    0
   231, 15613,19530313,   44,    0
   231, 15613,19530314,   33,    0
   231, 15613,19530315,   17,    0
   231, 15613,19530316,   33,    0
   231, 15613,19530317,   64,    0
   231, 15613,19530318,   53,    0
   231, 15613,19530319,   22,    0
   231, 15613,19530320,   14,    0
   231, 15613,19530321,   17,    0
   231, 15613,19530322,   25,    0
   231, 15613,19530323,   33,    0
   231, 15613,19530324,   36,    0
   231, 15613,19530325,   14,    0
   231, 15613,19530326,   19,    0
   231, 15613,19530327,   22,    0
   231, 15613,19530328,    8,    0
   231, 15613,19530329,   14,    0
   231, 15613,19530330,   11,    0
   231, 15613,19530331,   11,    0
   231, 15613,19530401,   11,    0
   231, 15613,19530402,   14,    0
   231, 15613,19530403,   11,    0
   231, 15613,19530404,   28,    0
   231, 15613,19530405,   33,    0
   231, 15613,19530406,   17,    0
   231, 15613,19530407,   14,    0
   231, 15613,19530408,   17,    0
   231, 15613,19530409,   14,    0
   231, 15613,19530410,   22,    0
   231, 15613,19530411,   14,    0
   231, 15613,19530412,   19,    0
   231, 15613,19530413,   17,    0
   231, 15613,19530414,   19,    0
   231, 15613,19530415,   17,    0
   231, 15613,19530416,   17,    0
   231, 15613,19530417,   17,    0
   231, 15613,19530418,   11,    0
   231, 15613,19530419,   39,    0
   231, 15613,19530420,   19,    0
   231, 15613,19530421,   11,    0
   231, 15613,19530422,   17,    0
   231, 15613,19530423,   11,    0
   231, 15613,19530424,   11,    0
   231, 15613,19530425,   19,    0
   231, 15613,19530426,    6,    0
   231, 15613,19530427,   22,    0
   231, 15613,19530428,   25,    0
   231, 15613,19530429,   22,    0
   231, 15613,19530430,   17,    0
   231, 15613,19530501,   19,    0
   231, 15613,19530502,   17,    0
   231, 15613,19530503,   25,    0
   231, 15613,19530504,   22,    0
   231, 15613,19530505,   17,    0
   231, 15613,19530506,   17,    0
   231, 15613,19530507,   31,    0
   231, 15613,19530508,   14,    0
   231, 15613,19530509,   19,    0
   231, 15613,19530510,   17,    0
   231, 15613,19530511,   25,    0
   231, 15613,19530512,   22,    0
   231, 15613,19530513,   25,    0
   231, 15613,19530514,   17,    0
   231, 15613,19530515,   14,    0
   231, 15613,19530516,   17,    0
   231, 15613,19530517,   17,    0
   231, 15613,19530518,    8,    0
   231, 15613,19530519,   33,    0
   231, 15613,19530520,   19,    0
   231, 15613,19530521,   11,    0
   231, 15613,19530522,   17,    0
   231, 15613,19530523,   17,    0
   231, 15613,19530524,   14,    0
   231, 15613,19530525,   19,    0
   231, 15613,19530526,   11,    0
   231, 15613,19530527,   14,    0
   231, 15613,19530528,   25,    0
   231, 15613,19530529,   17,    0
   231, 15613,19530530,   25,    0
   231, 15613,19530531,   11,    0
   231, 15613,19530601,   11,    0
   231, 15613,19530602,   17,    0
   231, 15613,19530603,   11,    0
   231, 15613,19530604,   17,    0
   231, 15613,19530605,   44,    0
   231, 15613,19530606,   11,    0
   231, 15613,19530607,   17,    0
   231, 15613,19530608,   22,    0
   231, 15613,19530609,   17,    0
   231, 15613,19530610,   17,    0
   231, 15613,19530611,   17,    0
   231, 15613,19530612,   14,    0
   231, 15613,19530613,   17,    0
   231, 15613,19530614,   17,    0
   231, 15613,19530615,   17,    0
   231, 15613,19530616,   17,    0
   231, 15613,19530617,   17,    0
   231, 15613,19530618,   25,    0
   231, 15613,19530619,   17,    0
   231, 15613,19530620,   14,    0
   231, 15613,19530621,   25,    0
   231, 15613,19530622,   11,    0
   231, 15613,19530623,   11,    0
   231, 15613,19530624,   17,    0
   231, 15613,19530625,   17,    0
   231, 15613,19530626,   17,    0
   231, 15613,19530627,   17,    0
   231, 15613,19530628,   17,    0
   231, 15613,19530629,   28,    0
   231, 15613,19530630,   33,    0
   231, 15613,19530701,   11,    0
   231, 15613,19530702,   22,    0
   231, 15613,19530703,   17,    0
   231, 15613,19530704,   22,    0
   231, 15613,19530705,   17,    0
   231, 15613,19530706,   25,    0
   231, 15613,19530707,   17,    0
   231, 15613,19530708,   11,    0
   231, 15613,19530709,   22,    0
   231, 15613,19530710,   22,    0
   231, 15613,19530711,   17,    0
   231, 15613,19530712,   17,    0
   231, 15613,19530713,   28,    0
   231, 15613,19530714,   11,    0
   231, 15613,19530715,   14,    0
   231, 15613,19530716,   14,    0
   231, 15613,19530717,   17,    0
   231, 15613,19530718,   22,    0
   231, 15613,19530719,   22,    0
   231, 15613,19530720,   19,    0
   231, 15613,19530721,   14,    0
   231, 15613,19530722,   25,    0
   231, 15613,19530723,   11,    0
   231, 15613,19530724,   17,    0
   231, 15613,19530725,   17,    0
   231, 15613,19530726,   11,    0
   231, 15613,19530727,   22,    0
   231, 15613,19530728,   25,    0
   231, 15613,19530729,   11,    0
   231, 15613,19530730,   17,    0
   231, 15613,19530731,   17,    0
   231, 15613,19530801,   11,    0
   231, 15613,19530802,   17,    0
   231, 15613,19530803,   17,    0
   231, 15613,19530804,   17,    0
   231, 15613,19530805,   42,    0
   231, 15613,19530806,   36,    0
   231, 15613,19530807,   28,    0
   231, 15613,19530808,   22,    0
   231, 15613,19530809,   28,    0
   231, 15613,19530810,   14,    0
   231, 15613,19530811,   17,    0
   231, 15613,19530812,   22,    0
   231, 15613,19530813,   33,    0
   231, 15613,19530814,   25,    0
   231, 15613,19530815,   19,    0
   231, 15613,19530816,   17,    0
   231, 15613,19530817,   19,    0
   231, 15613,19530818,   17,    0
   231, 15613,19530819,   22,    0
   231, 15613,19530820,   17,    0
   231, 15613,19530821,   36,    0
   231, 15613,19530822,   33,    0
   231, 15613,19530823,   17,    0
   231, 15613,19530824,   25,    0
   231, 15613,19530825,   22,    0
   231, 15613,19530826,   22,    0
   231, 15613,19530827,   31,    0
   231, 15613,19530828,   17,    0
   231, 15613,19530829,   17,    0
   231, 15613,19530830,   19,    0
   231, 15613,19530831,   19,    0
   231, 15613,19530901,   17,    0
   231, 15613,19530902,   17,    0
   231, 15613,19530903,   14,    0
   231, 15613,19530904,   11,    0
   231, 15613,19530905,   17,    0
   231, 15613,19530906,   17,    0
   231, 15613,19530907,   17,    0
   231, 15613,19530908,   19,    0
   231, 15613,19530909,   25,    0
   231, 15613,19530910,   22,    0
   231, 15613,19530911,   17,    0
   231, 15613,19530912,   14,    0
   231, 15613,19530913,   17,    0
   231, 15613,19530914,    8,    0
   231, 15613,19530915,   22,    0
   231, 15613,19530916,   25,    0
   231, 15613,19530917,   17,    0
   231, 15613,19530918,   11,    0
   231, 15613,19530919,   28,    0
   231, 15613,19530920,   22,    0
   231, 15613,19530921,   17,    0
   231, 15613,19530922,   39,    0
   231, 15613,19530923,   22,    0
   231, 15613,19530924,   33,    0
   231, 15613,19530925,   22,    0
   231, 15613,19530926,   11,    0
   231, 15613,19530927,   17,    0
   231, 15613,19530928,   22,    0
   231, 15613,19530929,   17,    0
   231, 15613,19530930,   11,    0
   231, 15613,19531001,   17,    0
   231, 15613,19531002,   17,    0
   231, 15613,19531003,   11,    0
   231, 15613,19531004,   22,    0
   231, 15613,19531005,   22,    0
   231, 15613,19531006,   19,    0
   231, 15613,19531007,   14,    0
   231, 15613,19531008,   17,    0
   231, 15613,19531009,   17,    0
   231, 15613,19531010,   17,    0
   231, 15613,19531011,    8,    0
   231, 15613,19531012,   14,    0
   231, 15613,19531013,   17,    0
   231, 15613,19531014,   11,    0
   231, 15613,19531015,    8,    0
   231, 15613,19531016,   33,    0
   231, 15613,19531017,   25,    0
   231, 15613,19531018,    8,    0
   231, 15613,19531019,   11,    0
   231, 15613,19531020,   17,    0
   231, 15613,19531021,   25,    0
   231, 15613,19531022,   17,    0
   231, 15613,19531023,   14,    0
   231, 15613,19531024,   17,    0
   231, 15613,19531025,   33,    0
   231, 15613,19531026,   28,    0
   231, 15613,19531027,   17,    0
   231, 15613,19531028,   14,    0
   231, 15613,19531029,   28,    0
   231, 15613,19531030,   19,    0
   231, 15613,19531031,   19,    0
   231, 15613,19531101,   19,    0
   231, 15613,19531102,   39,    0
   231, 15613,19531103,   61,    0
   231, 15613,19531104,   50,    0
   231, 15613,19531105,   17,    0
   231, 15613,19531106,   19,    0
