EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-05-2019 
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

 01- 05 STAID  : Station identifier
 07- 12 SOUID  : Source identifier
 14- 53 SOUNAME: Source name
 55- 56 CN     : Country code (ISO3116 country codes)
 58- 66 LAT    : Latitude in degrees:minutes:seconds (+: North, -: South)
 68- 77 LON    : Longitude in degrees:minutes:seconds (+: East, -: West)
 79- 82 HGTH   : Station elevation in meters
 84- 87 ELEI   : Element identifier (see website at Daily Data > Data dictionary > Elements)
 89- 96 START  : Begin date YYYYMMDD
 98-105 STOP   : End date YYYYMMDD
107-111 PARID  : Participant identifier
113-163 PARNAME: Participant name

STAID, SOUID,SOUNAME                                 ,CN,      LAT,       LON,HGHT,ELEI,   START,    STOP,PARID,PARNAME
 4288,124552,KLEINER FELDBERG/TAUNUS                 ,DE,+50:13:21,+008:26:53, 826, FG7,19660101,20190430,   11,National Climate Data Center (DWD)                
 4288,910635,KLEINER FELDBERG/TAUNUS                 ,DE,+50:13:00,+008:26:58, 826, FG5,20040101,20190430,    -,Synoptical message from GTS
 4294,124624,KLIPPENECK                              ,DE,+48:06:23,+008:45:20, 973, FG7,19690101,20190430,   11,National Climate Data Center (DWD)                
 4294,910818,KLIPPENECK                              ,DE,+48:06:00,+008:45:00, 975, FG5,20040101,20190430,    -,Synoptical message from GTS
 4313,124852,KUMMERSBRUCK                            ,DE,+49:25:44,+011:54:07, 417, FG7,20011001,20190228,   11,National Climate Data Center (DWD)                
 4313,910771,KUEMMERSBRUCK                           ,DE,+49:25:59,+011:54:00, 418, FG5,19930616,20190430,    -,Synoptical message from GTS
 4318,124912,KYRITZ                                  ,DE,+52:56:17,+012:24:38,  40, FG7,19890101,20190430,   11,National Climate Data Center (DWD)                
 4318,910267,KYRITZ                                  ,DE,+52:55:59,+012:25:00,  42, FG5,20040101,20190430,    -,Synoptical message from GTS
 4322,124960,LANDSBERG (FLUGPLATZ)                   ,DE,+48:04:36,+010:54:52, 621, FG7,20000601,20171221,   11,National Climate Data Center (DWD)                
 4322,910857,LANDSBERG                               ,DE,+48:04:00,+010:54:00, 628, FG5,19800604,20180710,    -,Synoptical message from GTS
 4328,125032,LANGENLIPSDORF                          ,DE,+51:55:06,+013:05:20,  91, FG7,19990501,20190430,   11,National Climate Data Center (DWD)                
 4332,125080,BAD LAUCHSTADT                          ,DE,+51:23:33,+011:52:48, 119, FG7,20170801,20190430,   11,National Climate Data Center (DWD)                
 4334,125104,LAUPHEIM                                ,DE,+48:13:05,+009:54:34, 539, FG7,20000701,20190228,   11,National Climate Data Center (DWD)                
 4334,910837,LAUPHEIM                                ,DE,+48:13:00,+009:55:00, 550, FG5,19930616,20190430,    -,Synoptical message from GTS
 4336,125128,LECHFELD                                ,DE,+48:11:11,+010:51:02, 550, FG7,20000601,20190228,   11,National Climate Data Center (DWD)                
 4336,910856,LECHFELD                                ,DE,+48:10:59,+010:51:00, 562, FG5,19800604,20190430,    -,Synoptical message from GTS
 4338,125152,LECK                                    ,DE,+54:47:33,+008:56:57,   7, FG7,19741201,20190430,   11,National Climate Data Center (DWD)                
 4338,910022,LECK                                    ,DE,+54:48:00,+008:56:58,  18, FG5,20040101,20190430,    -,Synoptical message from GTS
 4343,125212,LEINEFELDE                              ,DE,+51:23:07,+010:18:06, 356, FG7,19730101,20190430,   11,National Climate Data Center (DWD)                
 4343,910449,LEINEFELDE                              ,DE,+51:24:00,+010:19:00, 356, FG5,20040101,20190430,    -,Synoptical message from GTS
 4344,125224,LEIPZIG-HOLZHAUSEN                      ,DE,+51:18:59,+012:26:51, 138, FG7,19580101,20190430,   11,National Climate Data Center (DWD)                
 4344,910471,LEIPZIG-HOLZHAUSEN                      ,DE,+51:19:00,+012:27:00, 138, FG5,20040101,20190430,    -,Synoptical message from GTS
 4352,125320,LICHTENHAIN-MITTELNDORF                 ,DE,+50:56:22,+014:12:39, 321, FG7,19940601,20190430,   11,National Climate Data Center (DWD)                
 4352,910591,LICHTENHAIN-MITTELNDORF                 ,DE,+50:55:59,+014:13:00, 319, FG5,20040101,20190430,    -,Synoptical message from GTS
 4353,125332,BARTH                                   ,DE,+54:20:26,+012:42:38,   3, FG7,19810101,20190430,   11,National Climate Data Center (DWD)                
 4353,910180,BARTH                                   ,DE,+54:19:59,+012:43:00,   4, FG5,20040101,20190430,    -,Synoptical message from GTS
 4360,125416,LINGEN                                  ,DE,+52:31:09,+007:18:29,  22, FG7,19700201,20190430,   11,National Climate Data Center (DWD)                
 4360,910305,LINGEN                                  ,DE,+52:31:00,+007:18:00,  26, FG5,20040101,20190430,    -,Synoptical message from GTS
 4363,125452,BARUTH                                  ,DE,+52:03:43,+013:30:10,  55, FG7,19980101,20190430,   11,National Climate Data Center (DWD)                
 4363,910376,BARUTH                                  ,DE,+52:04:00,+013:30:00,  57, FG5,20040101,20190430,    -,Synoptical message from GTS
 4371,125548,LUBECK                                  ,DE,+53:52:44,+010:41:34,  15, FG7,19510101,19850228,   11,National Climate Data Center (DWD)                
 4371,125560,LUBECK-BLANKENSEE                       ,DE,+53:48:38,+010:42:24,   5, FG7,19850301,20190430,   11,National Climate Data Center (DWD)                
 4371,910156,LUEBECK-BLANKENSEE                      ,DE,+53:49:00,+010:42:00,  18, FG5,20040101,20190430,    -,Synoptical message from GTS
 4372,125548,LUBECK                                  ,DE,+53:52:44,+010:41:34,  15, FG7,19510101,19850228,   11,National Climate Data Center (DWD)                
 4372,125560,LUBECK-BLANKENSEE                       ,DE,+53:48:38,+010:42:24,   5, FG7,19850301,20190430,   11,National Climate Data Center (DWD)                
 4372,910156,LUEBECK-BLANKENSEE                      ,DE,+53:49:00,+010:42:00,  18, FG5,20040101,20190430,    -,Synoptical message from GTS
 4374,125584,LUCHOW                                  ,DE,+52:58:26,+011:08:21,  17, FG7,19720101,20190430,   11,National Climate Data Center (DWD)                
 4374,910253,LUECHOW                                 ,DE,+52:58:00,+011:07:59,  18, FG5,20040101,20190430,    -,Synoptical message from GTS
 4375,125596,LUDENSCHEID (ZEPPELIN-GYMNASIUM)        ,DE,+51:12:51,+007:38:12, 444, FG7,19690101,19951231,   11,National Climate Data Center (DWD)                
 4376,125608,LUDENSCHEID                             ,DE,+51:14:48,+007:38:35, 387, FG7,19940101,20190430,   11,National Climate Data Center (DWD)                
 4376,910418,LUEDENSCHEID                            ,DE,+51:15:00,+007:39:00, 392, FG5,20040101,20190430,    -,Synoptical message from GTS
 4378,125632,LUNEBURG                                ,DE,+53:16:01,+010:25:31,  11, FG7,19761201,19971231,   11,National Climate Data Center (DWD)                
 4386,125728,MANSCHNOW                               ,DE,+52:32:53,+014:32:51,  12, FG7,19890101,20190430,   11,National Climate Data Center (DWD)                
 4386,910396,MANSCHNOW                               ,DE,+52:33:00,+014:33:00,  13, FG5,20040101,20190430,    -,Synoptical message from GTS
 4389,125764,MARIENBERG                              ,DE,+50:39:07,+013:08:54, 639, FG7,19820101,20190430,   11,National Climate Data Center (DWD)                
 4389,910579,MARIENBERG                              ,DE,+50:39:00,+013:09:00, 640, FG5,20040101,20190430,    -,Synoptical message from GTS
 4390,125776,BAD MARIENBERG                          ,DE,+50:39:47,+007:57:34, 547, FG7,19690101,20190430,   11,National Climate Data Center (DWD)                
 4390,910526,BAD MARIENBERG                          ,DE,+50:40:00,+007:58:00, 555, FG5,20040101,20190430,    -,Synoptical message from GTS
 4393,125812,HEINERSREUTH-VOLLHOF                    ,DE,+49:58:04,+011:31:15, 350, FG7,19790101,19970131,   11,National Climate Data Center (DWD)                
 4399,125884,MEINERZHAGEN (A)                        ,DE,+51:05:56,+007:40:04, 506, FG7,19810101,19951231,   11,National Climate Data Center (DWD)                
 4402,125920,MEMMINGEN                               ,DE,+47:58:59,+010:08:21, 615, FG7,20120110,20190430,   11,National Climate Data Center (DWD)                
 4402,125932,MEMMINGEN (FLUGPLATZ)                   ,DE,+47:58:59,+010:13:59, 630, FG7,20011001,20011129,   11,National Climate Data Center (DWD)                
 4403,125920,MEMMINGEN                               ,DE,+47:58:59,+010:08:21, 615, FG7,20120110,20190430,   11,National Climate Data Center (DWD)                
 4403,125932,MEMMINGEN (FLUGPLATZ)                   ,DE,+47:58:59,+010:13:59, 630, FG7,20011001,20011129,   11,National Climate Data Center (DWD)                
 4404,125944,MENDIG                                  ,DE,+50:22:00,+007:19:00, 181, FG7,20011001,20070531,   11,National Climate Data Center (DWD)                
 4404,910514,MENDIG                                  ,DE,+50:22:00,+007:19:00, 182, FG5,19930616,20160407,    -,Synoptical message from GTS
 4406,125968,MEPPEN                                  ,DE,+52:43:59,+007:19:59,  19, FG7,20000702,20190228,   11,National Climate Data Center (DWD)                
 4406,910304,MEPPEN                                  ,DE,+52:43:59,+007:19:59,  41, FG5,19820418,20190430,    -,Synoptical message from GTS
 4408,125992,MESSSTETTEN                             ,DE,+48:11:04,+008:59:33, 920, FG7,20131009,20190430,   11,National Climate Data Center (DWD)                
 4408,910827,MESSSTETTEN                             ,DE,+48:10:59,+009:00:00, 931, FG5,19840301,20190430,    -,Synoptical message from GTS
 4414,126064,MICHELSTADT-VIELBRUNN                   ,DE,+49:43:08,+009:06:02, 453, FG7,19871001,20190430,   11,National Climate Data Center (DWD)                
 4414,910648,MICHELSTADT-VIELBRUNN                   ,DE,+49:43:00,+009:06:00, 455, FG5,20040101,20190430,    -,Synoptical message from GTS
 4417,126100,MITTEL-GRUNDAU                          ,DE,+50:13:46,+009:06:27, 155, FG7,19781201,19930331,   11,National Climate Data Center (DWD)                
 4419,126124,BEERFELDEN                              ,DE,+49:33:46,+008:58:08, 450, FG7,19770301,20080229,   11,National Climate Data Center (DWD)                
 4427,126220,MUHLACKER                               ,DE,+48:58:23,+008:52:27, 244, FG7,20070101,20190430,   11,National Climate Data Center (DWD)                
 4427,910736,MUEHLACKER                              ,DE,+48:58:00,+008:52:00, 243, FG5,20040101,20190430,    -,Synoptical message from GTS
 4428,126232,MUHLDORF                                ,DE,+48:16:48,+012:30:14, 405, FG7,19550101,20190430,   11,National Climate Data Center (DWD)                
 4428,910875,MUEHLDORF                               ,DE,+48:16:59,+012:30:00, 410, FG5,20040101,20190430,    -,Synoptical message from GTS
 4430,126256,MUNCHEBERG                              ,DE,+52:31:08,+014:07:30,  63, FG7,19910101,20190430,   11,National Climate Data Center (DWD)                
 4435,126316,MUNCHEN-RIEM                            ,DE,+48:08:16,+011:42:38, 529, FG7,19500301,19920516,   11,National Climate Data Center (DWD)                
 4436,126328,MUNSINGEN-APFELSTETTEN                  ,DE,+48:23:11,+009:29:03, 750, FG7,20090101,20190430,   11,National Climate Data Center (DWD)                
 4440,126376,BELM                                    ,DE,+52:19:05,+008:10:14, 103, FG7,20110101,20190430,   11,National Climate Data Center (DWD)                
 4440,127084,OSNABRUCK                               ,DE,+52:15:25,+008:03:15,  95, FG7,19590821,20101129,   11,National Climate Data Center (DWD)                
 4440,910317,OSNABRUECK                              ,DE,+52:15:00,+008:03:00,  97, FG5,20040101,20170924,    -,Synoptical message from GTS
 4442,126400,BAD NAUHEIM                             ,DE,+50:22:10,+008:45:56, 142, FG7,19730101,19770531,   11,National Climate Data Center (DWD)                
 4443,126412,NEUBRANDENBURG                          ,DE,+53:32:53,+013:11:35,  81, FG7,19760701,20050228,   11,National Climate Data Center (DWD)                
 4443,129472,TROLLENHAGEN                            ,DE,+53:36:07,+013:18:21,  69, FG7,20131001,20190430,   11,National Climate Data Center (DWD)                
 4443,910280,NEUBRANDENBURG                          ,DE,+53:33:00,+013:12:00,  81, FG5,20040101,20190110,    -,Synoptical message from GTS
 4443,910281,TROLLENHAGEN                            ,DE,+53:36:00,+013:19:00,  93, FG5,19911007,20190430,    -,Synoptical message from GTS
 4444,126424,NEUBURG/DONAU (FLUGPLATZ)               ,DE,+48:42:33,+011:12:36, 380, FG7,20000701,20190228,   11,National Climate Data Center (DWD)                
 4444,910853,NEUBURG/DONAU                           ,DE,+48:43:00,+011:13:00, 387, FG5,19800604,20190430,    -,Synoptical message from GTS
 4447,126460,BENDORF                                 ,DE,+50:24:52,+007:35:21, 127, FG7,19900101,20110831,   11,National Climate Data Center (DWD)                
 4447,910515,BENDORF                                 ,DE,+50:25:00,+007:34:59, 129, FG5,20040101,20110902,    -,Synoptical message from GTS
 4450,126496,NEUHAUS AM RENNWEG                      ,DE,+50:30:05,+011:08:08, 845, FG7,19890501,20190430,   11,National Climate Data Center (DWD)                
 4450,910557,NEUHAUS A.R.                            ,DE,+50:30:00,+011:07:59, 851, FG5,20040101,20190430,    -,Synoptical message from GTS
 4451,126508,NEUHAUSEN OB ECK                        ,DE,+47:58:36,+008:54:39, 793, FG7,19811001,19931130,   11,National Climate Data Center (DWD)                
 4462,126640,NEUSTADT/WEINSTRASSE                    ,DE,+49:21:29,+008:08:29, 163, FG7,19710101,19821231,   11,National Climate Data Center (DWD)                
 4464,126664,NEUSTRELITZ                             ,DE,+53:21:36,+013:03:06,  64, FG7,19560101,19760630,   11,National Climate Data Center (DWD)                
 4473,126772,NORVENICH (FLUGPLATZ)                   ,DE,+50:49:44,+006:39:33, 111, FG7,20000701,20190228,   11,National Climate Data Center (DWD)                
 4473,910502,NOERVENICH                              ,DE,+50:49:59,+006:40:00, 135, FG5,19800604,20190430,    -,Synoptical message from GTS
 4474,121276,CUXHAVEN                                ,DE,+53:52:23,+008:42:24,   5, FG7,19690101,20190430,   11,National Climate Data Center (DWD)                
 4474,126784,NORDHOLZ (FLUGPLATZ)                    ,DE,+53:45:52,+008:39:27,  25, FG7,20000701,20190228,   11,National Climate Data Center (DWD)                
 4474,910136,NORDHOLZ                                ,DE,+53:46:00,+008:39:59,  32, FG5,19800604,20190430,    -,Synoptical message from GTS
 4476,126808,NURBURG                                 ,DE,+50:20:25,+006:57:02, 627, FG7,19720101,19950228,   11,National Climate Data Center (DWD)                
 4483,126892,BERGEN                                  ,DE,+52:49:00,+009:55:59,  70, FG7,20000701,20190228,   11,National Climate Data Center (DWD)                
 4483,910238,BERGEN                                  ,DE,+52:49:00,+009:55:59,  77, FG5,19820219,20190430,    -,Synoptical message from GTS
 4485,126916,OBERSCHLEISSHEIM                        ,DE,+48:14:40,+011:33:14, 484, FG7,19760401,19810630,   11,National Climate Data Center (DWD)                
 4497,127060,OLDENBURG                               ,DE,+53:10:41,+008:10:54,  11, FG7,19891001,20120930,   11,National Climate Data Center (DWD)                
 4497,910215,OLDENBURG                               ,DE,+53:10:59,+008:09:59,  12, FG5,20040101,20171222,    -,Synoptical message from GTS
 4498,127072,OSCHATZ                                 ,DE,+51:17:49,+013:05:40, 150, FG7,19830101,20190430,   11,National Climate Data Center (DWD)                
 4498,910480,OSCHATZ                                 ,DE,+51:18:00,+013:06:00, 150, FG5,20040101,20190430,    -,Synoptical message from GTS
 4499,126376,BELM                                    ,DE,+52:19:05,+008:10:14, 103, FG7,20110101,20190430,   11,National Climate Data Center (DWD)                
 4499,127084,OSNABRUCK                               ,DE,+52:15:25,+008:03:15,  95, FG7,19590821,20101129,   11,National Climate Data Center (DWD)                
 4499,910317,OSNABRUECK                              ,DE,+52:15:00,+008:03:00,  97, FG5,20040101,20170924,    -,Synoptical message from GTS
 4500,127096,OSTERFELD                               ,DE,+51:05:18,+011:55:53, 246, FG7,19860101,20190430,   11,National Climate Data Center (DWD)                
 4500,910565,OSTERFELD                               ,DE,+51:04:59,+011:55:59, 246, FG5,20040101,20190430,    -,Synoptical message from GTS
 4509,127204,PASSAU-OBERHAUS                         ,DE,+48:34:44,+013:28:15, 409, FG7,19660101,19961231,   11,National Climate Data Center (DWD)                
 4511,127228,PELZERHAKEN                             ,DE,+54:05:26,+010:52:42,   1, FG7,20070101,20190430,   11,National Climate Data Center (DWD)                
 4511,910152,PELZERHAKEN                             ,DE,+54:04:59,+010:52:59,   2, FG5,20040101,20190430,    -,Synoptical message from GTS
 4518,127312,PFORZHEIM-ISPRINGEN                     ,DE,+48:55:58,+008:41:48, 333, FG7,20050908,20190430,   11,National Climate Data Center (DWD)                
 4522,127360,PLAUEN                                  ,DE,+50:28:59,+012:07:54, 386, FG7,19730101,20190430,   11,National Climate Data Center (DWD)                
 4522,910569,PLAUEN                                  ,DE,+50:28:59,+012:07:59, 389, FG5,20040101,20190430,    -,Synoptical message from GTS
 4529,127444,BERLIN-BUCH                             ,DE,+52:37:57,+013:30:14,  60, FG7,19910101,19991219,   11,National Climate Data Center (DWD)                
 4531,127468,PUTBUS                                  ,DE,+54:21:56,+013:28:42,  40, FG7,19820101,20190430,   11,National Climate Data Center (DWD)                
 4531,910093,PUTBUS                                  ,DE,+54:22:00,+013:28:59,  41, FG5,20040101,20190430,    -,Synoptical message from GTS
 4534,127504,QUEDLINBURG                             ,DE,+51:47:48,+011:07:59, 142, FG7,20090101,20190430,   11,National Climate Data Center (DWD)                
 4535,127516,QUERFURT-MUHLE LODERSLEBEN              ,DE,+51:23:26,+011:32:34, 204, FG7,20100101,20190430,   11,National Climate Data Center (DWD)                
 4537,127540,QUICKBORN                               ,DE,+53:44:04,+009:52:42,  13, FG7,19821201,20190430,   11,National Climate Data Center (DWD)                
 4537,910146,QUICKBORN                               ,DE,+53:43:59,+009:52:59,  14, FG5,19810401,20190430,    -,Synoptical message from GTS
 4544,127624,KR. RAVENSBURG WEINGARTEN               ,DE,+47:48:25,+009:37:18, 440, FG7,19971210,20190430,   11,National Climate Data Center (DWD)                
 4557,124048,HOPSTEN (FLUGPLATZ)                     ,DE,+52:19:59,+007:33:00,  39, FG7,20011001,20050630,   11,National Climate Data Center (DWD)                
 4557,127780,RHEINE-BENTLAGE                         ,DE,+52:17:21,+007:23:11,  40, FG7,20000701,20171218,   11,National Climate Data Center (DWD)                
 4557,910306,RHEINE-BENTLAGE                         ,DE,+52:18:00,+007:22:59,  49, FG5,19820306,20171220,    -,Synoptical message from GTS
 4557,910314,HOPSTEN                                 ,DE,+52:19:59,+007:31:59,  39, FG5,19800604,20171109,    -,Synoptical message from GTS
 4570,127936,BERLIN-SCHONEFELD                       ,DE,+52:22:55,+013:31:57,  46, FG7,19730101,20190430,   11,National Climate Data Center (DWD)                
 4570,910385,BERLIN-SCHOENEFELD                      ,DE,+52:22:59,+013:31:59,  48, FG5,20040101,20190430,    -,Synoptical message from GTS
 4571,127948,ROTH                                    ,DE,+49:12:57,+011:06:09, 385, FG7,20000701,20190430,   11,National Climate Data Center (DWD)                
 4571,910765,ROTH                                    ,DE,+49:13:00,+011:06:00, 395, FG5,19840127,20190430,    -,Synoptical message from GTS
 4591,128188,BAD SALZUFLEN                           ,DE,+52:06:20,+008:45:11, 135, FG7,19690101,20190430,   11,National Climate Data Center (DWD)                
 4591,910325,BAD SALZUFLEN                           ,DE,+52:06:00,+008:45:00, 139, FG5,20040101,20190430,    -,Synoptical message from GTS
 4594,128224,SANKT PETER-ORDING                      ,DE,+54:19:46,+008:36:10,   5, FG7,19690101,20190430,   11,National Climate Data Center (DWD)                
 4594,910028,ST PETER-ORDING                         ,DE,+54:19:59,+008:36:00,  11, FG5,20000111,20190430,    -,Synoptical message from GTS
 4605,128356,SCHIERKE                                ,DE,+51:46:00,+010:39:18, 609, FG7,19891001,19911031,   11,National Climate Data Center (DWD)                
 4605,131644,BRAUNLAGE                               ,DE,+51:43:30,+010:36:14, 607, FG7,19370101,20190430,   11,National Climate Data Center (DWD)                
 4607,128380,SCHLEIZ                                 ,DE,+50:34:14,+011:48:20, 501, FG7,19891009,20190430,   11,National Climate Data Center (DWD)                
 4607,910564,SCHLEIZ                                 ,DE,+50:34:00,+011:48:00, 502, FG5,20040101,20190430,    -,Synoptical message from GTS
 4616,128488,GROSSENKNETEN                           ,DE,+52:56:06,+008:14:08,  44, FG7,19710301,19951130,   11,National Climate Data Center (DWD)                
 4617,128500,SCHMUCKE                                ,DE,+50:39:20,+010:46:15, 937, FG7,19780701,20190430,   11,National Climate Data Center (DWD)                
 4617,910552,SCHMUECKE                               ,DE,+50:39:00,+010:46:00, 939, FG5,20040101,20190430,    -,Synoptical message from GTS
 4634,128704,BERUS                                   ,DE,+49:15:55,+006:41:16, 363, FG7,19690101,20190430,   11,National Climate Data Center (DWD)                
 4634,910704,BERUS                                   ,DE,+49:16:59,+006:40:59, 363, FG5,20040101,20190430,    -,Synoptical message from GTS
 4636,128728,SCHWESING                               ,DE,+54:31:05,+009:08:35,  37, FG7,19740701,19991130,   11,National Climate Data Center (DWD)                
 4637,128740,SEEHAUSEN                               ,DE,+52:53:34,+011:43:50,  21, FG7,19761001,20190430,   11,National Climate Data Center (DWD)                
 4637,910261,SEEHAUSEN                               ,DE,+52:54:00,+011:43:59,  21, FG5,20040101,20190430,    -,Synoptical message from GTS
 4652,128920,SOLTAU                                  ,DE,+52:57:42,+009:47:48,  76, FG7,19580601,20190430,   11,National Climate Data Center (DWD)                
 4652,910235,SOLTAU                                  ,DE,+52:57:00,+009:46:59,  77, FG5,20040101,20190430,    -,Synoptical message from GTS
 4655,128956,SONNEBERG-NEUFANG                       ,DE,+50:22:32,+011:11:03, 626, FG7,19580101,20080630,   11,National Climate Data Center (DWD)                
 4655,910558,SONNEBERG-NEUFANG                       ,DE,+50:22:59,+011:10:59, 626, FG5,20040101,20080701,    -,Synoptical message from GTS
 4670,129136,STUTTGART-STADT                         ,DE,+48:46:13,+009:10:57, 286, FG7,19510101,19840731,   11,National Climate Data Center (DWD)                
 4671,129148,STUTTGART-HOHENHEIM                     ,DE,+48:42:52,+009:12:37, 401, FG7,19690101,19770630,   11,National Climate Data Center (DWD)                
 4676,129208,TETEROW                                 ,DE,+53:45:45,+012:33:29,  38, FG7,19730101,20040626,   11,National Climate Data Center (DWD)                
 4676,910177,TETEROW                                 ,DE,+53:46:00,+012:37:00,  50, FG5,20040101,20171019,    -,Synoptical message from GTS
 4680,129256,THOLEY                                  ,DE,+49:28:28,+007:02:21, 386, FG7,19750601,20190430,   11,National Climate Data Center (DWD)                
 4680,910706,THOLEY                                  ,DE,+49:28:59,+007:03:00, 387, FG5,20040101,20190430,    -,Synoptical message from GTS
 4692,129400,TRAVEMUNDE                              ,DE,+53:57:51,+010:53:29,   2, FG7,19710101,20190429,   11,National Climate Data Center (DWD)                
 4698,126412,NEUBRANDENBURG                          ,DE,+53:32:53,+013:11:35,  81, FG7,19760701,20050228,   11,National Climate Data Center (DWD)                
 4698,129472,TROLLENHAGEN                            ,DE,+53:36:07,+013:18:21,  69, FG7,20131001,20190430,   11,National Climate Data Center (DWD)                
 4698,910281,TROLLENHAGEN                            ,DE,+53:36:00,+013:19:00,  93, FG5,19911007,20190430,    -,Synoptical message from GTS
 4700,129496,TUBINGEN                                ,DE,+48:31:14,+009:03:09, 370, FG7,19690101,19811031,   11,National Climate Data Center (DWD)                
 4702,129520,TUTTLINGEN-MOHRINGEN                    ,DE,+47:57:21,+008:45:27, 675, FG7,19810601,19901130,   11,National Climate Data Center (DWD)                
 4705,129556,UECKERMUNDE                             ,DE,+53:44:45,+014:04:10,   1, FG7,19820101,20190430,   11,National Climate Data Center (DWD)                
 4705,910193,UECKERMUENDE                            ,DE,+53:45:00,+014:04:00,   2, FG5,20040101,20190430,    -,Synoptical message from GTS
 4708,129592,ULM                                     ,DE,+48:23:04,+009:57:14, 567, FG7,19690101,20140831,   11,National Climate Data Center (DWD)                
 4708,910838,ULM                                     ,DE,+48:22:59,+009:57:00, 571, FG5,20040101,20140901,    -,Synoptical message from GTS
 4709,129604,UMMENDORF                               ,DE,+52:09:42,+011:10:36, 162, FG7,19890101,20190430,   11,National Climate Data Center (DWD)                
 4709,910356,UMMENDORF                               ,DE,+52:10:00,+011:10:59, 163, FG5,20040101,20190430,    -,Synoptical message from GTS
 4714,129664,VOLKLINGEN-STADT                        ,DE,+49:15:33,+006:51:42, 220, FG7,19760501,19810531,   11,National Climate Data Center (DWD)                
 4726,129808,AHRENSBURG-WULFSDORF                    ,DE,+53:39:50,+010:12:01,  46, FG7,19730101,20011130,   11,National Climate Data Center (DWD)                
 4726,910141,HAMBURG-SASEL                           ,DE,+53:39:00,+010:07:00,  49, FG5,19890821,20171103,    -,Synoptical message from GTS
 4728,129832,WALDHAUSER (NATIONAL PARK)              ,DE,+48:55:49,+013:27:56, 940, FG7,19830101,20020531,   11,National Climate Data Center (DWD)                
 4733,129892,WARBURG                                 ,DE,+51:30:19,+009:06:46, 236, FG7,20030111,20190430,   11,National Climate Data Center (DWD)                
 4733,910435,WARBURG                                 ,DE,+51:30:00,+009:07:00, 235, FG5,20040101,20190430,    -,Synoptical message from GTS
 4734,129904,WAREN                                   ,DE,+53:31:17,+012:40:09,  70, FG7,19810101,20190430,   11,National Climate Data Center (DWD)                
 4734,910268,WAREN                                   ,DE,+53:31:00,+012:40:00,  71, FG5,20040101,20190430,    -,Synoptical message from GTS
 4741,129988,WEIHENSTEPHAN-DURNAST                   ,DE,+48:24:11,+011:41:44, 477, FG7,19720101,20190430,   11,National Climate Data Center (DWD)                
 4741,910863,WEIHENSTEPHAN-DURNAST                   ,DE,+48:24:00,+011:42:00, 479, FG5,20081124,20190430,    -,Synoptical message from GTS
 4743,130012,WEIMAR                                  ,DE,+50:58:32,+011:18:33, 264, FG7,19510101,20070630,   11,National Climate Data Center (DWD)                
 4743,910555,WEIMAR                                  ,DE,+50:58:59,+011:19:00, 264, FG5,20040101,20120924,    -,Synoptical message from GTS
 4745,130036,WEINBIET                                ,DE,+49:22:36,+008:07:21, 553, FG7,19731201,20190430,   11,National Climate Data Center (DWD)                
 4745,910724,WEINBIET                                ,DE,+49:22:59,+008:07:00, 556, FG5,20040101,20190430,    -,Synoptical message from GTS
 4750,130096,WEISSENBURG                             ,DE,+49:01:13,+010:57:42, 422, FG7,19690101,20190331,   11,National Climate Data Center (DWD)                
 4750,910761,WEISSENBURG                             ,DE,+49:01:00,+010:58:00, 424, FG5,20040101,20190430,    -,Synoptical message from GTS
 4756,130168,WERL                                    ,DE,+51:34:40,+007:53:20,  85, FG7,20030910,20190430,   11,National Climate Data Center (DWD)                
 4758,130192,WERNIGERODE                             ,DE,+51:50:52,+010:46:10, 234, FG7,19530101,20190430,   11,National Climate Data Center (DWD)                
 4758,910454,WERNIGERODE                             ,DE,+51:51:00,+010:46:00, 240, FG5,20040101,20190430,    -,Synoptical message from GTS
 4762,130240,WIELENBACH (DEMOLLSTR.)                 ,DE,+47:53:00,+011:09:32, 550, FG7,20180201,20190428,   11,National Climate Data Center (DWD)                
 4763,130252,BOCHOLT (MARIENSCHULE)                  ,DE,+51:50:21,+006:36:41,  25, FG7,19700601,19740831,   11,National Climate Data Center (DWD)                
 4763,130300,BOCHOLT                                 ,DE,+51:49:51,+006:32:09,  21, FG7,19750101,20060228,   11,National Climate Data Center (DWD)                
 4763,910406,BOCHOLT                                 ,DE,+51:49:59,+006:31:59,  21, FG5,20040101,20140219,    -,Synoptical message from GTS
 4766,130288,WIESENBURG                              ,DE,+52:07:19,+012:27:36, 187, FG7,19860701,20190430,   11,National Climate Data Center (DWD)                
 4766,910368,WIESENBURG                              ,DE,+52:07:00,+012:28:00, 188, FG5,20040101,20190430,    -,Synoptical message from GTS
 4767,130252,BOCHOLT (MARIENSCHULE)                  ,DE,+51:50:21,+006:36:41,  25, FG7,19700601,19740831,   11,National Climate Data Center (DWD)                
 4767,130300,BOCHOLT                                 ,DE,+51:49:51,+006:32:09,  21, FG7,19750101,20060228,   11,National Climate Data Center (DWD)                
